         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.8/weakref.py:463(popitem)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:81(RLock)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/base.py:767(__iter__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/algorithms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/statlib.py:5(<module>)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:435(_str_signature)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
       19    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/datetimes.py:115(_field_accessor)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/moduleTNC.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/profiler/profiler.py:68(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pydoc.py:1073(TextDoc)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/common.py:158(is_object_dtype)
       55    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/_distutils_hack/__init__.py:96(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/widgets.py:3229(RectangleSelector)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/apply.py:100(Apply)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_pade.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_dia.py:16(dia_matrix)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5191(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_enums.py:181(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:174(_make_type_validator)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/typing_extensions.py:1843(_is_unpack)
       46    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/case.py:424(__init__)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/numerictypes.py:228(obj2sctype)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:59(RendererAgg)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/parsing.py:1(<module>)
       24    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1990(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/timedeltas.py:33(TimedeltaIndex)
       18    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/_internal.py:889(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/mathtext.py:196(__init__)
       40    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:339(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:1706(rv_continuous)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_trustregion_exact.py:186(IterativeSubproblem)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/ImageChops.py:18(<module>)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/blas.py:259(find_best_blas_type)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/locale.py:384(normalize)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/managers.py:1819(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/zipp/__init__.py:176(Path)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/interchange/dataframe_protocol.py:360(DataFrame)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:835(load)
       23    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pydoc.py:431(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/genericpath.py:69(commonprefix)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:75(PandasExtensionDtype)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:482(_set_tzdata)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_isolve/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/TiffImagePlugin.py:960(ImageFileDirectory_v1)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/pytables.py:2263(DataCol)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/representer.py:65(add_representer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/ops.py:1028(BinGrouper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/window/common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/ticker.py:1476(PercentFormatter)
       27    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3215(_always_object)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:559(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:647(Colormap)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1826(ExtensionBlock)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/array_algos/take.py:352(_view_wrapper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_bsr.py:22(bsr_matrix)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:868(__new__)
       18    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        8    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/function_base.py:451(_needs_add_docstring)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_differentialevolution.py:402(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/categorical.py:44(_CategoricalPlotterNew)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/request.py:621(__lt__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:362(BakomaFonts)
       21    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/lib/utils.py:138(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/array_algos/datetimelike_accumulations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/legend_handler.py:637(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/scope.py:123(Scope)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2881(<genexpr>)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_axis_nan_policy.py:572(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/grad_mode.py:296(__exit__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/importlib_resources/abc.py:13(ResourceReader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2254(ObjectBlock)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/threading.py:1306(current_thread)
       24    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2008(_warn_on_replacement)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:512(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/JpegImagePlugin.py:512(_getmp)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/sparse/dtype.py:42(SparseDtype)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4663(stopOn)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/jaraco/context.py:191(raises)
        6    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/nn/modules/container.py:124(__len__)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:487(getmro)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:1183(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/ImageFile.py:229(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_tokenizer.py:16(ParserSyntaxError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_enums.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_coo.py:22(coo_matrix)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/series.py:1319(_set_as_cached)
       47    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/accessors.py:151(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/testing/_private/decorators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/construction.py:844(_list_to_arrays)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/parsers/python_parser.py:62(PythonParser)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/_tensor_str.py:332(_add_suffixes)
       34    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/ops/invalid.py:40(make_invalid_op)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:953(close)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/__init__.py:218(<dictcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:974(close)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/collections.py:928(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/downloads.py:2(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/ssl.py:710(verify_mode)
       57    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/grad_mode.py:299(clone)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:649(_warn_if_deprecated)
        5    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:46(_subclasscheck)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:796(filter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/polar.py:18(PolarTransform)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4645(__str__)
        6    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       25    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:493(__init__)
       24    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/dviread.py:221(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_csr.py:17(csr_matrix)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/cm.py:72(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/numerictypes.py:433(__getitem__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:955(parents)
        6    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/construction.py:644(_sanitize_ndim)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:3036(rv_discrete)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:623(__init__)
       15    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:817(append)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3778(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/window/rolling.py:1348(RollingAndExpandingMixin)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/external/husl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/pool.py:173(Pool)
       23    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:810(inner)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/_docstrings.py:43(from_nested_components)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1148(LockableBbox)
       44    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4222(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/grouper.py:468(Grouping)
        4    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/stata.py:3158(StataWriter117)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/api.py:367(default_index)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/forward_ad.py:113(unpack_dual)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/style/core.py:47(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/numeric.py:238(NumericArray)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/base.py:54(shape)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/GifImagePlugin.py:63(GifImageFile)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/json/_json.py:787(JsonReader)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:221(validate_fonttype)
       38    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:748(name)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_trustregion.py:29(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:731(as_posix)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:102(join_parsed_parts)
        5    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/managers.py:2175(_grouping_func)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/PngImagePlugin.py:162(ChunkStream)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/arrow/dtype.py:39(ArrowDtype)
       48    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/multiarray.py:1079(copyto)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/ticker.py:377(ScalarFormatter)
        8    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torchvision/transforms/transforms.py:1806(_setup_size)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:1305(PandasDtype)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/getlimits.py:679(min)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/TiffImagePlugin.py:1059(TiffImageFile)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/boolean.py:232(BooleanArray)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_qmc.py:1638(PoissonDisk)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1084(TimerBase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:2159(_backend_module_name)
        2    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_ivp/rk.py:393(DOP853)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_openpyxl.py:39(OpenpyxlWriter)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:364(getMessage)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_testing/_io.py:88(optional_args)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:357(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:1207(Normalize)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_qmc.py:604(QMCEngine)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/jit/_builtins.py:158(_register_builtin)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/formats/info.py:358(BaseInfo)
        5    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/common.py:571(require_length_match)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_decomp_qr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/base.py:5158(__getitem__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:119(getLevelName)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:1545(__init__)
       10    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_docstring.py:33(__init__)
       20    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:559(<genexpr>)
       30    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3152(ndim)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/sql.py:1344(PandasSQL)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexing.py:1467(_iLocIndexer)
       92    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/accessor.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/importlib_resources/abc.py:150(TraversableResources)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/tags.py:43(Tag)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/weakref.py:395(__setitem__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/contour.py:628(ContourSet)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1627(_get_supported_file_loaders)
        6    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socket.py:643(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/storage.py:247(_dtype_to_storage_type_map)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/proj3d.py:1(<module>)
       52    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/spatial/distance.py:1943(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/base.py:37(DataManager)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/_oldcore.py:613(VectorPlotter)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4768(__str__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:693(<listcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/packaging/version.py:98(_compare)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:96(ColorSequenceRegistry)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:530(SubplotSpec)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:646(__iter__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_fitpack2.py:71(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:433(rv_frozen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1766(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/uuid.py:78(UUID)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:153(_type_repr)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/array_algos/masked_accumulations.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:643(_version_split)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/ops/mask_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/special/_spherical_bessel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:188(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/distributions.py:100(_DistributionPlotter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:319(GridSpec)
       42    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/general.py:714(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socket.py:502(detach)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/reprlib.py:38(__init__)
       82    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2674(_reload_version)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/testing/_private/utils.py:2585(_get_glibc_version)
       26    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3167(Requirement)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/_factories.py:56(__init__)
        8    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:610(_get_deprecated_option)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_odswriter.py:30(ODSWriter)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:376(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:3601(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/interchange/column.py:60(PandasColumn)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/font_manager.py:525(FontProperties)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_testutils.py:76(_TestPythranFunc)
       24    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/compat/numpy/function.py:48(__init__)
