,Model,Framework,latency
7511,MobileNetV2 INT8,Arm NN Delegate,0.0302992179999819
7512,MobileNetV2 INT8,Arm NN Delegate,0.0305055849999007
7513,MobileNetV2 INT8,Arm NN Delegate,0.0303017730002466
7514,MobileNetV2 INT8,Arm NN Delegate,0.0305955290000383
7515,MobileNetV2 INT8,Arm NN Delegate,0.0302859030002764
7516,MobileNetV2 INT8,Arm NN Delegate,0.0308617659998162
7517,MobileNetV2 INT8,Arm NN Delegate,0.0306197510003585
7518,MobileNetV2 INT8,Arm NN Delegate,0.0304614560000118
7519,MobileNetV2 INT8,Arm NN Delegate,0.030351365000115
7520,MobileNetV2 INT8,Arm NN Delegate,0.0305531770000015
7521,MobileNetV2 INT8,Arm NN Delegate,0.0302840319995993
7522,MobileNetV2 INT8,Arm NN Delegate,0.0307556750003641
7523,MobileNetV2 INT8,Arm NN Delegate,0.0305250480000722
7524,MobileNetV2 INT8,Arm NN Delegate,0.0308853579999777
7525,MobileNetV2 INT8,Arm NN Delegate,0.0305448439999054
7526,MobileNetV2 INT8,Arm NN Delegate,0.0305675669997071
7527,MobileNetV2 INT8,Arm NN Delegate,0.0301598670002931
7528,MobileNetV2 INT8,Arm NN Delegate,0.0306356589999268
7529,MobileNetV2 INT8,Arm NN Delegate,0.03093761800028
7530,MobileNetV2 INT8,Arm NN Delegate,0.0301663860000189
7531,MobileNetV2 INT8,Arm NN Delegate,0.0305810840000049
7532,MobileNetV2 INT8,Arm NN Delegate,0.0310121160000562
7533,MobileNetV2 INT8,Arm NN Delegate,0.0307550080001419
7534,MobileNetV2 INT8,Arm NN Delegate,0.0305793440002162
7535,MobileNetV2 INT8,Arm NN Delegate,0.0302494039997327
7536,MobileNetV2 INT8,Arm NN Delegate,0.0311805400001503
7537,MobileNetV2 INT8,Arm NN Delegate,0.0305191970001033
7538,MobileNetV2 INT8,Arm NN Delegate,0.0303497540003263
7539,MobileNetV2 INT8,Arm NN Delegate,0.0306119360002412
7540,MobileNetV2 INT8,Arm NN Delegate,0.0304625119997581
7541,MobileNetV2 INT8,Arm NN Delegate,0.030256052000368
7542,MobileNetV2 INT8,Arm NN Delegate,0.0306152699999984
7543,MobileNetV2 INT8,Arm NN Delegate,0.0302886620002027
7544,MobileNetV2 INT8,Arm NN Delegate,0.0302882180003507
7545,MobileNetV2 INT8,Arm NN Delegate,0.0303799199996319
7546,MobileNetV2 INT8,Arm NN Delegate,0.0303538650000518
7547,MobileNetV2 INT8,Arm NN Delegate,0.0307087690002845
7548,MobileNetV2 INT8,Arm NN Delegate,0.0313679450000563
7549,MobileNetV2 INT8,Arm NN Delegate,0.0302117190003627
7550,MobileNetV2 INT8,Arm NN Delegate,0.0306187880000834
7551,MobileNetV2 INT8,Arm NN Delegate,0.0305218260000401
7552,MobileNetV2 INT8,Arm NN Delegate,0.0301838679997672
7553,MobileNetV2 INT8,Arm NN Delegate,0.0311103189997083
7554,MobileNetV2 INT8,Arm NN Delegate,0.030398401000184
7555,MobileNetV2 INT8,Arm NN Delegate,0.0310544310000295
7556,MobileNetV2 INT8,Arm NN Delegate,0.0307431569999607
7557,MobileNetV2 INT8,Arm NN Delegate,0.0305778810002266
7558,MobileNetV2 INT8,Arm NN Delegate,0.0303962170000886
7559,MobileNetV2 INT8,Arm NN Delegate,0.0305111040001975
7560,MobileNetV2 INT8,Arm NN Delegate,0.0304792150000139
7561,MobileNetV2 INT8,Arm NN Delegate,0.0302529229998071
7562,MobileNetV2 INT8,Arm NN Delegate,0.0306160099999033
7563,MobileNetV2 INT8,Arm NN Delegate,0.0305380300001161
7564,MobileNetV2 INT8,Arm NN Delegate,0.0300440179998986
7565,MobileNetV2 INT8,Arm NN Delegate,0.0305264189996705
7566,MobileNetV2 INT8,Arm NN Delegate,0.0309313390002898
7567,MobileNetV2 INT8,Arm NN Delegate,0.0308830069998293
7568,MobileNetV2 INT8,Arm NN Delegate,0.0305659370001194
7569,MobileNetV2 INT8,Arm NN Delegate,0.0303571250001368
7570,MobileNetV2 INT8,Arm NN Delegate,0.0306704730001001
7571,MobileNetV2 INT8,Arm NN Delegate,0.0306569540002783
7572,MobileNetV2 INT8,Arm NN Delegate,0.0307956940000622
7573,MobileNetV2 INT8,Arm NN Delegate,0.0310585040001569
7574,MobileNetV2 INT8,Arm NN Delegate,0.0304199199999857
7575,MobileNetV2 INT8,Arm NN Delegate,0.0304464939999888
7576,MobileNetV2 INT8,Arm NN Delegate,0.0306577319997813
7577,MobileNetV2 INT8,Arm NN Delegate,0.0306177150000621
7578,MobileNetV2 INT8,Arm NN Delegate,0.0308962849999261
7579,MobileNetV2 INT8,Arm NN Delegate,0.0308096190001379
7580,MobileNetV2 INT8,Arm NN Delegate,0.0305240669999875
7581,MobileNetV2 INT8,Arm NN Delegate,0.0304684940001607
7582,MobileNetV2 INT8,Arm NN Delegate,0.0303171440000369
7583,MobileNetV2 INT8,Arm NN Delegate,0.0307881010003256
7584,MobileNetV2 INT8,Arm NN Delegate,0.0304572349996306
7585,MobileNetV2 INT8,Arm NN Delegate,0.0308418039999196
7586,MobileNetV2 INT8,Arm NN Delegate,0.0306546210003944
7587,MobileNetV2 INT8,Arm NN Delegate,0.0303636250000636
7588,MobileNetV2 INT8,Arm NN Delegate,0.0301608499999019
7589,MobileNetV2 INT8,Arm NN Delegate,0.0306211030001577
7590,MobileNetV2 INT8,Arm NN Delegate,0.0304087909998997
7591,MobileNetV2 INT8,Arm NN Delegate,0.0315517389999513
7592,MobileNetV2 INT8,Arm NN Delegate,0.0305867709998892
7593,MobileNetV2 INT8,Arm NN Delegate,0.0304636050000226
7594,MobileNetV2 INT8,Arm NN Delegate,0.0301444610004182
7595,MobileNetV2 INT8,Arm NN Delegate,0.0305912150001859
7596,MobileNetV2 INT8,Arm NN Delegate,0.0310657090003587
7597,MobileNetV2 INT8,Arm NN Delegate,0.0307634899995719
7598,MobileNetV2 INT8,Arm NN Delegate,0.030667158000142
7599,MobileNetV2 INT8,Arm NN Delegate,0.0305435669997677
7600,MobileNetV2 INT8,Arm NN Delegate,0.0304024949996346
7601,MobileNetV2 INT8,Arm NN Delegate,0.0306074919999446
7602,MobileNetV2 INT8,Arm NN Delegate,0.0306819349998477
7603,MobileNetV2 INT8,Arm NN Delegate,0.0301846080001269
7604,MobileNetV2 INT8,Arm NN Delegate,0.0306129370001144
7605,MobileNetV2 INT8,Arm NN Delegate,0.0310847640002975
7606,MobileNetV2 INT8,Arm NN Delegate,0.0308944140001585
7607,MobileNetV2 INT8,Arm NN Delegate,0.0304924560000472
7608,MobileNetV2 INT8,Arm NN Delegate,0.0302856069997687
7609,MobileNetV2 INT8,Arm NN Delegate,0.0308278970001083
7610,MobileNetV2 INT8,Arm NN Delegate,0.0306447689999913
7611,MobileNetV2 INT8,Arm NN Delegate,0.0310028200001397
7612,MobileNetV2 INT8,Arm NN Delegate,0.0307202130002224
7613,MobileNetV2 INT8,Arm NN Delegate,0.0306022329996267
7614,MobileNetV2 INT8,Arm NN Delegate,0.0308108970002649
7615,MobileNetV2 INT8,Arm NN Delegate,0.0308186000002024
7616,MobileNetV2 INT8,Arm NN Delegate,0.0306373989997155
7617,MobileNetV2 INT8,Arm NN Delegate,0.0302012189999913
7618,MobileNetV2 INT8,Arm NN Delegate,0.0308014709999042
7619,MobileNetV2 INT8,Arm NN Delegate,0.0306384740001703
7620,MobileNetV2 INT8,Arm NN Delegate,0.0304545320000215
7621,MobileNetV2 INT8,Arm NN Delegate,0.0307804349999969
7622,MobileNetV2 INT8,Arm NN Delegate,0.0306339539997679
7623,MobileNetV2 INT8,Arm NN Delegate,0.0310336170000482
7624,MobileNetV2 INT8,Arm NN Delegate,0.0302150520001305
7625,MobileNetV2 INT8,Arm NN Delegate,0.030559362999611
7626,MobileNetV2 INT8,Arm NN Delegate,0.0311831519998122
7627,MobileNetV2 INT8,Arm NN Delegate,0.0302686439999888
7628,MobileNetV2 INT8,Arm NN Delegate,0.0305881599997519
7629,MobileNetV2 INT8,Arm NN Delegate,0.0303662360001908
7630,MobileNetV2 INT8,Arm NN Delegate,0.0302622190001784
7631,MobileNetV2 INT8,Arm NN Delegate,0.0305041420001543
7632,MobileNetV2 INT8,Arm NN Delegate,0.0302817000001596
7633,MobileNetV2 INT8,Arm NN Delegate,0.0307323430001815
7634,MobileNetV2 INT8,Arm NN Delegate,0.0309499509999113
7635,MobileNetV2 INT8,Arm NN Delegate,0.0303125699997508
7636,MobileNetV2 INT8,Arm NN Delegate,0.0307819160002509
7637,MobileNetV2 INT8,Arm NN Delegate,0.0307636380002804
7638,MobileNetV2 INT8,Arm NN Delegate,0.0304001059998881
7639,MobileNetV2 INT8,Arm NN Delegate,0.0307457680000879
7640,MobileNetV2 INT8,Arm NN Delegate,0.0318494579996695
7641,MobileNetV2 INT8,Arm NN Delegate,0.0303871609999077
7642,MobileNetV2 INT8,Arm NN Delegate,0.0305857710000054
7643,MobileNetV2 INT8,Arm NN Delegate,0.0303922170000987
7644,MobileNetV2 INT8,Arm NN Delegate,0.0303947359998346
7645,MobileNetV2 INT8,Arm NN Delegate,0.0307447499999398
7646,MobileNetV2 INT8,Arm NN Delegate,0.0304976229999738
7647,MobileNetV2 INT8,Arm NN Delegate,0.0310541169997122
7648,MobileNetV2 INT8,Arm NN Delegate,0.0307299169999168
7649,MobileNetV2 INT8,Arm NN Delegate,0.0304225680001763
7650,MobileNetV2 INT8,Arm NN Delegate,0.0300828689996706
7651,MobileNetV2 INT8,Arm NN Delegate,0.03048558699993
7652,MobileNetV2 INT8,Arm NN Delegate,0.0306816959996467
7653,MobileNetV2 INT8,Arm NN Delegate,0.0302908110002135
7654,MobileNetV2 INT8,Arm NN Delegate,0.0307610089998888
7655,MobileNetV2 INT8,Arm NN Delegate,0.0305511229998955
7656,MobileNetV2 INT8,Arm NN Delegate,0.0309501919996364
7657,MobileNetV2 INT8,Arm NN Delegate,0.0305950659999325
7658,MobileNetV2 INT8,Arm NN Delegate,0.0306538810000347
7659,MobileNetV2 INT8,Arm NN Delegate,0.0304643839999698
7660,MobileNetV2 INT8,Arm NN Delegate,0.030607400000008
7661,MobileNetV2 INT8,Arm NN Delegate,0.0305610670002351
7662,MobileNetV2 INT8,Arm NN Delegate,0.0303023289998236
7663,MobileNetV2 INT8,Arm NN Delegate,0.0305621969996536
7664,MobileNetV2 INT8,Arm NN Delegate,0.0309436739999
7665,MobileNetV2 INT8,Arm NN Delegate,0.0303073109998877
7666,MobileNetV2 INT8,Arm NN Delegate,0.0305979919999117
7667,MobileNetV2 INT8,Arm NN Delegate,0.0304621609998321
7668,MobileNetV2 INT8,Arm NN Delegate,0.0303120329999728
7669,MobileNetV2 INT8,Arm NN Delegate,0.0306216590001895
7670,MobileNetV2 INT8,Arm NN Delegate,0.0304555500001697
7671,MobileNetV2 INT8,Arm NN Delegate,0.0302986629999395
7672,MobileNetV2 INT8,Arm NN Delegate,0.030651435999971
7673,MobileNetV2 INT8,Arm NN Delegate,0.0304475499997352
7674,MobileNetV2 INT8,Arm NN Delegate,0.0302231639998353
7675,MobileNetV2 INT8,Arm NN Delegate,0.0304617719998532
7676,MobileNetV2 INT8,Arm NN Delegate,0.0309343029998672
7677,MobileNetV2 INT8,Arm NN Delegate,0.0307436020002569
7678,MobileNetV2 INT8,Arm NN Delegate,0.0307863610000822
7679,MobileNetV2 INT8,Arm NN Delegate,0.0309939879998637
7680,MobileNetV2 INT8,Arm NN Delegate,0.0308626930000173
7681,MobileNetV2 INT8,Arm NN Delegate,0.0305364569999255
7682,MobileNetV2 INT8,Arm NN Delegate,0.030527068000083
7683,MobileNetV2 INT8,Arm NN Delegate,0.0301972750003187
7684,MobileNetV2 INT8,Arm NN Delegate,0.0305256980000194
7685,MobileNetV2 INT8,Arm NN Delegate,0.0309225070000138
7686,MobileNetV2 INT8,Arm NN Delegate,0.030137330999878
7687,MobileNetV2 INT8,Arm NN Delegate,0.030753101999835
7688,MobileNetV2 INT8,Arm NN Delegate,0.0305633080001825
7689,MobileNetV2 INT8,Arm NN Delegate,0.0302809220002018
7690,MobileNetV2 INT8,Arm NN Delegate,0.0305980110001655
7691,MobileNetV2 INT8,Arm NN Delegate,0.0305625109999709
7692,MobileNetV2 INT8,Arm NN Delegate,0.0303944950001096
7693,MobileNetV2 INT8,Arm NN Delegate,0.0306621029999405
7694,MobileNetV2 INT8,Arm NN Delegate,0.0305473830003393
7695,MobileNetV2 INT8,Arm NN Delegate,0.0302441450003243
7696,MobileNetV2 INT8,Arm NN Delegate,0.0307666759999847
7697,MobileNetV2 INT8,Arm NN Delegate,0.0304464760001792
7698,MobileNetV2 INT8,Arm NN Delegate,0.0303550319999885
7699,MobileNetV2 INT8,Arm NN Delegate,0.0306230480000522
7700,MobileNetV2 INT8,Arm NN Delegate,0.0306702879997828
7701,MobileNetV2 INT8,Arm NN Delegate,0.0304502730000422
7702,MobileNetV2 INT8,Arm NN Delegate,0.0307285280000542
7703,MobileNetV2 INT8,Arm NN Delegate,0.0305587530001503
7704,MobileNetV2 INT8,Arm NN Delegate,0.0362044050002623
7705,MobileNetV2 INT8,Arm NN Delegate,0.0309096549999594
7706,MobileNetV2 INT8,Arm NN Delegate,0.0307394910000766
7707,MobileNetV2 INT8,Arm NN Delegate,0.0306650110001101
7708,MobileNetV2 INT8,Arm NN Delegate,0.030482050000046
7709,MobileNetV2 INT8,Arm NN Delegate,0.0308041009998305
7710,MobileNetV2 INT8,Arm NN Delegate,0.0305082720001337
7711,MobileNetV2 INT8,Arm NN Delegate,0.0303452180000931
7712,MobileNetV2 INT8,Arm NN Delegate,0.0302094229996328
7713,MobileNetV2 INT8,Arm NN Delegate,0.030611011000019
7714,MobileNetV2 INT8,Arm NN Delegate,0.0303412739999657
7715,MobileNetV2 INT8,Arm NN Delegate,0.0302289050000581
7716,MobileNetV2 INT8,Arm NN Delegate,0.0305243819998395
7717,MobileNetV2 INT8,Arm NN Delegate,0.0309263589997499
7718,MobileNetV2 INT8,Arm NN Delegate,0.0302219420000255
7719,MobileNetV2 INT8,Arm NN Delegate,0.0304856980001204
7720,MobileNetV2 INT8,Arm NN Delegate,0.0310936720002246
7721,MobileNetV2 INT8,Arm NN Delegate,0.0304161990002285
7722,MobileNetV2 INT8,Arm NN Delegate,0.0306434179997268
7723,MobileNetV2 INT8,Arm NN Delegate,0.0305976969998482
7724,MobileNetV2 INT8,Arm NN Delegate,0.0305169940002087
7725,MobileNetV2 INT8,Arm NN Delegate,0.0306343809997997
7726,MobileNetV2 INT8,Arm NN Delegate,0.0311956150003425
7727,MobileNetV2 INT8,Arm NN Delegate,0.0302776260000428
7728,MobileNetV2 INT8,Arm NN Delegate,0.0307954719996814
7729,MobileNetV2 INT8,Arm NN Delegate,0.0306593810000777
7730,MobileNetV2 INT8,Arm NN Delegate,0.031061468000189
7731,MobileNetV2 INT8,Arm NN Delegate,0.0308434710000256
7732,MobileNetV2 INT8,Arm NN Delegate,0.0305556599996634
7733,MobileNetV2 INT8,Arm NN Delegate,0.0302903669999068
7734,MobileNetV2 INT8,Arm NN Delegate,0.0301788490000944
7735,MobileNetV2 INT8,Arm NN Delegate,0.0304580689999056
7736,MobileNetV2 INT8,Arm NN Delegate,0.0310106729998551
7737,MobileNetV2 INT8,Arm NN Delegate,0.0307934160000513
7738,MobileNetV2 INT8,Arm NN Delegate,0.0305981039996368
7739,MobileNetV2 INT8,Arm NN Delegate,0.0305680490000668
7740,MobileNetV2 INT8,Arm NN Delegate,0.0302333680001538
7741,MobileNetV2 INT8,Arm NN Delegate,0.0305902149998473
7742,MobileNetV2 INT8,Arm NN Delegate,0.0304820690002998
7743,MobileNetV2 INT8,Arm NN Delegate,0.0309742660001575
7744,MobileNetV2 INT8,Arm NN Delegate,0.0305515120003292
7745,MobileNetV2 INT8,Arm NN Delegate,0.0305452899997362
7746,MobileNetV2 INT8,Arm NN Delegate,0.0304447720000098
7747,MobileNetV2 INT8,Arm NN Delegate,0.0305474010001489
7748,MobileNetV2 INT8,Arm NN Delegate,0.0305910850001964
7749,MobileNetV2 INT8,Arm NN Delegate,0.0303209409998999
7750,MobileNetV2 INT8,Arm NN Delegate,0.0307249729999057
7751,MobileNetV2 INT8,Arm NN Delegate,0.030411105999974
7752,MobileNetV2 INT8,Arm NN Delegate,0.0303752550003082
7753,MobileNetV2 INT8,Arm NN Delegate,0.0307641389999844
7754,MobileNetV2 INT8,Arm NN Delegate,0.0306919360000392
7755,MobileNetV2 INT8,Arm NN Delegate,0.0305165310001029
7756,MobileNetV2 INT8,Arm NN Delegate,0.030473067999992
7757,MobileNetV2 INT8,Arm NN Delegate,0.0307555469998987
7758,MobileNetV2 INT8,Arm NN Delegate,0.0305681039999399
7759,MobileNetV2 INT8,Arm NN Delegate,0.0308942669998941
7760,MobileNetV2 INT8,Arm NN Delegate,0.0302903860001606
7761,MobileNetV2 INT8,Arm NN Delegate,0.0305700119997709
7762,MobileNetV2 INT8,Arm NN Delegate,0.0305491780000011
7763,MobileNetV2 INT8,Arm NN Delegate,0.0303016999996543
7764,MobileNetV2 INT8,Arm NN Delegate,0.0305969559999539
7765,MobileNetV2 INT8,Arm NN Delegate,0.0305510299999696
7766,MobileNetV2 INT8,Arm NN Delegate,0.0302236080001421
7767,MobileNetV2 INT8,Arm NN Delegate,0.0306706209998992
7768,MobileNetV2 INT8,Arm NN Delegate,0.0311997069998142
7769,MobileNetV2 INT8,Arm NN Delegate,0.0302994599996964
7770,MobileNetV2 INT8,Arm NN Delegate,0.0306363439999586
7771,MobileNetV2 INT8,Arm NN Delegate,0.0305872899998576
7772,MobileNetV2 INT8,Arm NN Delegate,0.0301422389998151
7773,MobileNetV2 INT8,Arm NN Delegate,0.0305466230001911
7774,MobileNetV2 INT8,Arm NN Delegate,0.030461605000255
7775,MobileNetV2 INT8,Arm NN Delegate,0.03022038600011
7776,MobileNetV2 INT8,Arm NN Delegate,0.0306962139998177
7777,MobileNetV2 INT8,Arm NN Delegate,0.0309267669999826
7778,MobileNetV2 INT8,Arm NN Delegate,0.0303814589997273
7779,MobileNetV2 INT8,Arm NN Delegate,0.0313872980000269
7780,MobileNetV2 INT8,Arm NN Delegate,0.0304466620000312
7781,MobileNetV2 INT8,Arm NN Delegate,0.0304557540002861
7782,MobileNetV2 INT8,Arm NN Delegate,0.0306696220000048
7783,MobileNetV2 INT8,Arm NN Delegate,0.0305410129999472
7784,MobileNetV2 INT8,Arm NN Delegate,0.0310061549998863
7785,MobileNetV2 INT8,Arm NN Delegate,0.0308170089997474
7786,MobileNetV2 INT8,Arm NN Delegate,0.0304991980001432
7787,MobileNetV2 INT8,Arm NN Delegate,0.0305685859998448
7788,MobileNetV2 INT8,Arm NN Delegate,0.0303129779999835
7789,MobileNetV2 INT8,Arm NN Delegate,0.030449512999894
7790,MobileNetV2 INT8,Arm NN Delegate,0.0304485689998728
7791,MobileNetV2 INT8,Arm NN Delegate,0.0303577360000417
7792,MobileNetV2 INT8,Arm NN Delegate,0.0308344529998976
7793,MobileNetV2 INT8,Arm NN Delegate,0.0306064559999867
7794,MobileNetV2 INT8,Arm NN Delegate,0.030284310999832
7795,MobileNetV2 INT8,Arm NN Delegate,0.0302920710000762
7796,MobileNetV2 INT8,Arm NN Delegate,0.0306372889999693
7797,MobileNetV2 INT8,Arm NN Delegate,0.0304058480001003
7798,MobileNetV2 INT8,Arm NN Delegate,0.0301737579998189
7799,MobileNetV2 INT8,Arm NN Delegate,0.0305127350002294
7800,MobileNetV2 INT8,Arm NN Delegate,0.0305126059997746
7801,MobileNetV2 INT8,Arm NN Delegate,0.0302946080000765
7802,MobileNetV2 INT8,Arm NN Delegate,0.030663825999909
7803,MobileNetV2 INT8,Arm NN Delegate,0.0305971409998164
7804,MobileNetV2 INT8,Arm NN Delegate,0.0307663429998683
7805,MobileNetV2 INT8,Arm NN Delegate,0.0305685119997178
7806,MobileNetV2 INT8,Arm NN Delegate,0.0309153419998438
7807,MobileNetV2 INT8,Arm NN Delegate,0.0301836649996403
7808,MobileNetV2 INT8,Arm NN Delegate,0.0305942520003554
7809,MobileNetV2 INT8,Arm NN Delegate,0.0304960680000476
7810,MobileNetV2 INT8,Arm NN Delegate,0.03028373799998
7811,MobileNetV2 INT8,Arm NN Delegate,0.0308532500002911
7812,MobileNetV2 INT8,Arm NN Delegate,0.0305697160001727
7813,MobileNetV2 INT8,Arm NN Delegate,0.0305396419998942
7814,MobileNetV2 INT8,Arm NN Delegate,0.0303915880003842
7815,MobileNetV2 INT8,Arm NN Delegate,0.0305714570004056
7816,MobileNetV2 INT8,Arm NN Delegate,0.0306280109998624
7817,MobileNetV2 INT8,Arm NN Delegate,0.0303152380001847
7818,MobileNetV2 INT8,Arm NN Delegate,0.0309272670001519
7819,MobileNetV2 INT8,Arm NN Delegate,0.0312638370000968
7820,MobileNetV2 INT8,Arm NN Delegate,0.0304626980000648
7821,MobileNetV2 INT8,Arm NN Delegate,0.0305667529996753
7822,MobileNetV2 INT8,Arm NN Delegate,0.0306135860000722
7823,MobileNetV2 INT8,Arm NN Delegate,0.0304359389997443
7824,MobileNetV2 INT8,Arm NN Delegate,0.0305273270000725
7825,MobileNetV2 INT8,Arm NN Delegate,0.0307830830001876
7826,MobileNetV2 INT8,Arm NN Delegate,0.0306985290003467
7827,MobileNetV2 INT8,Arm NN Delegate,0.030508698000176
7828,MobileNetV2 INT8,Arm NN Delegate,0.0308133979997364
7829,MobileNetV2 INT8,Arm NN Delegate,0.030715603000317
7830,MobileNetV2 INT8,Arm NN Delegate,0.0305521039999803
7831,MobileNetV2 INT8,Arm NN Delegate,0.0302177949997712
7832,MobileNetV2 INT8,Arm NN Delegate,0.030602085999817
7833,MobileNetV2 INT8,Arm NN Delegate,0.0306122519996279
7834,MobileNetV2 INT8,Arm NN Delegate,0.0302118130002781
7835,MobileNetV2 INT8,Arm NN Delegate,0.0306480300000657
7836,MobileNetV2 INT8,Arm NN Delegate,0.0305166979997011
7837,MobileNetV2 INT8,Arm NN Delegate,0.0303265709999323
7838,MobileNetV2 INT8,Arm NN Delegate,0.0308268430003408
7839,MobileNetV2 INT8,Arm NN Delegate,0.0306571780001831
7840,MobileNetV2 INT8,Arm NN Delegate,0.0304595690004134
7841,MobileNetV2 INT8,Arm NN Delegate,0.0308186950001072
7842,MobileNetV2 INT8,Arm NN Delegate,0.0307083440002315
7843,MobileNetV2 INT8,Arm NN Delegate,0.0305634010001085
7844,MobileNetV2 INT8,Arm NN Delegate,0.0301741470002525
7845,MobileNetV2 INT8,Arm NN Delegate,0.0307086590000835
7846,MobileNetV2 INT8,Arm NN Delegate,0.0305561790000865
7847,MobileNetV2 INT8,Arm NN Delegate,0.0302899779999279
7848,MobileNetV2 INT8,Arm NN Delegate,0.0309417849998681
7849,MobileNetV2 INT8,Arm NN Delegate,0.0307226029999583
7850,MobileNetV2 INT8,Arm NN Delegate,0.0304642179999063
7851,MobileNetV2 INT8,Arm NN Delegate,0.0302786270003707
7852,MobileNetV2 INT8,Arm NN Delegate,0.0305644200002461
7853,MobileNetV2 INT8,Arm NN Delegate,0.0304944019999311
7854,MobileNetV2 INT8,Arm NN Delegate,0.030292627000108
7855,MobileNetV2 INT8,Arm NN Delegate,0.0306618629997501
7856,MobileNetV2 INT8,Arm NN Delegate,0.0317924969999694
7857,MobileNetV2 INT8,Arm NN Delegate,0.0305734940002366
7858,MobileNetV2 INT8,Arm NN Delegate,0.0304590880000432
7859,MobileNetV2 INT8,Arm NN Delegate,0.0303025899997919
7860,MobileNetV2 INT8,Arm NN Delegate,0.0305154950001451
7861,MobileNetV2 INT8,Arm NN Delegate,0.0305617899998651
7862,MobileNetV2 INT8,Arm NN Delegate,0.0312765220000983
7863,MobileNetV2 INT8,Arm NN Delegate,0.0307018619996597
7864,MobileNetV2 INT8,Arm NN Delegate,0.0306924729998172
7865,MobileNetV2 INT8,Arm NN Delegate,0.0305071249999855
7866,MobileNetV2 INT8,Arm NN Delegate,0.0308636570002818
7867,MobileNetV2 INT8,Arm NN Delegate,0.0306537890000981
7868,MobileNetV2 INT8,Arm NN Delegate,0.0305576979999386
7869,MobileNetV2 INT8,Arm NN Delegate,0.0303234779999002
7870,MobileNetV2 INT8,Arm NN Delegate,0.0307594729997617
7871,MobileNetV2 INT8,Arm NN Delegate,0.030589363999752
7872,MobileNetV2 INT8,Arm NN Delegate,0.0305104579997532
7873,MobileNetV2 INT8,Arm NN Delegate,0.0303028859998448
7874,MobileNetV2 INT8,Arm NN Delegate,0.030641308000213
7875,MobileNetV2 INT8,Arm NN Delegate,0.030565031000151
7876,MobileNetV2 INT8,Arm NN Delegate,0.030418051000197
7877,MobileNetV2 INT8,Arm NN Delegate,0.0306995480000296
7878,MobileNetV2 INT8,Arm NN Delegate,0.030498401999921
7879,MobileNetV2 INT8,Arm NN Delegate,0.0304581810000854
7880,MobileNetV2 INT8,Arm NN Delegate,0.0301841649998095
7881,MobileNetV2 INT8,Arm NN Delegate,0.0306190119999882
7882,MobileNetV2 INT8,Arm NN Delegate,0.030554234000192
7883,MobileNetV2 INT8,Arm NN Delegate,0.0303766440001709
7884,MobileNetV2 INT8,Arm NN Delegate,0.0306726410003648
7885,MobileNetV2 INT8,Arm NN Delegate,0.0305386969998835
7886,MobileNetV2 INT8,Arm NN Delegate,0.0303434590000506
7887,MobileNetV2 INT8,Arm NN Delegate,0.03077925100024
7888,MobileNetV2 INT8,Arm NN Delegate,0.0306814929999745
7889,MobileNetV2 INT8,Arm NN Delegate,0.030552752999938
7890,MobileNetV2 INT8,Arm NN Delegate,0.030293163999886
7891,MobileNetV2 INT8,Arm NN Delegate,0.0305576239998117
7892,MobileNetV2 INT8,Arm NN Delegate,0.0304884399997718
7893,MobileNetV2 INT8,Arm NN Delegate,0.030206554000415
7894,MobileNetV2 INT8,Arm NN Delegate,0.0305426979998628
7895,MobileNetV2 INT8,Arm NN Delegate,0.030656289000035
7896,MobileNetV2 INT8,Arm NN Delegate,0.0310756919998311
7897,MobileNetV2 INT8,Arm NN Delegate,0.0312618739999379
7898,MobileNetV2 INT8,Arm NN Delegate,0.0307954729996708
7899,MobileNetV2 INT8,Arm NN Delegate,0.0306639919999724
7900,MobileNetV2 INT8,Arm NN Delegate,0.0302877009999065
7901,MobileNetV2 INT8,Arm NN Delegate,0.0307183810000424
7902,MobileNetV2 INT8,Arm NN Delegate,0.0306120300001566
7903,MobileNetV2 INT8,Arm NN Delegate,0.0305500309996205
7904,MobileNetV2 INT8,Arm NN Delegate,0.0302428129998588
7905,MobileNetV2 INT8,Arm NN Delegate,0.0310226360002161
7906,MobileNetV2 INT8,Arm NN Delegate,0.0305909749999955
7907,MobileNetV2 INT8,Arm NN Delegate,0.0304093110003123
7908,MobileNetV2 INT8,Arm NN Delegate,0.0302942930002245
7909,MobileNetV2 INT8,Arm NN Delegate,0.030705325999861
7910,MobileNetV2 INT8,Arm NN Delegate,0.0305657159997281
7911,MobileNetV2 INT8,Arm NN Delegate,0.0304223479997745
7912,MobileNetV2 INT8,Arm NN Delegate,0.0304383659999984
7913,MobileNetV2 INT8,Arm NN Delegate,0.0305395870000211
7914,MobileNetV2 INT8,Arm NN Delegate,0.0303975520000676
7915,MobileNetV2 INT8,Arm NN Delegate,0.0308529909998469
7916,MobileNetV2 INT8,Arm NN Delegate,0.0306401589996312
7917,MobileNetV2 INT8,Arm NN Delegate,0.0305944940000699
7918,MobileNetV2 INT8,Arm NN Delegate,0.0304051809998782
7919,MobileNetV2 INT8,Arm NN Delegate,0.0307969549999143
7920,MobileNetV2 INT8,Arm NN Delegate,0.0310410259999116
7921,MobileNetV2 INT8,Arm NN Delegate,0.0305029760002071
7922,MobileNetV2 INT8,Arm NN Delegate,0.0302670159999252
