,model_name,os,api,latency
191,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042234029000042
192,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042607407000105
193,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425066139999898
194,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422651019999875
195,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425272429999949
196,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0428969729999835
197,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427069999999503
198,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424926750000622
199,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424686009999959
200,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424837479999951
201,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426204120000193
202,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424692500000674
203,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424081579999437
204,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0429999749999296
205,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426735759999701
206,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424398060000612
207,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0430573429999867
208,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424270100000967
209,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425837459999911
210,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425127849999853
211,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0429304580000007
212,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042580713999996
213,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425429919999942
214,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426735450000705
215,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423456649999707
216,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424236630000223
217,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423983489999955
218,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425975650000509
