,model_name,os,api,latency
239,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042173774000048
240,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423807189999934
241,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424569959999416
242,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421929249999948
243,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420158890000266
244,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421398690000387
245,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425867730000391
246,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421932020000213
247,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042040740999937
248,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420099450000179
249,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424511259999462
250,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421536290000403
251,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042272257000036
252,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422198320000006
253,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423196829999596
254,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0419207800000549
255,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421696309999788
256,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421112970000194
257,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423478699999577
258,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426379599999791
259,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422059819999276
260,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424133129999972
261,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423656469999969
262,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426282380000202
263,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420067799999515
264,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427747730000191
265,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423136849999536
266,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422693699999854
267,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422516490000361
268,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0428439390000221
269,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424710749999803
270,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422208909999426
271,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424110570000948
272,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422540950000893
273,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042867182000009
274,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426879799999824
275,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042316706000065
276,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420652820000668
277,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422485949999327
278,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425458700000263
279,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420602080000662
280,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422822990000213
281,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422162990000742
282,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420407819999582
283,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422599839999975
284,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425529470001038
285,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421493029999737
286,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425617430000784
287,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422102649999942
288,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424870209999426
289,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0428912030000674
290,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422714860000041
291,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421414139999569
292,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424840210000638
293,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420617290000109
294,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422258749999855
295,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424913179999748
296,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425839460000361
297,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423505779999686
298,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0431851089999781
299,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422031380001044
300,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420875089999981
301,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426910590000488
302,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0426779289999785
303,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.041911455000104
304,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422165259999474
305,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421419719999676
306,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424613200000294
307,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423659330000418
308,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0427115590000539
309,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0419194359999437
