,model_name,os,api,latency
1212,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429888319999918
1213,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0440001670000356
1214,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433572160000039
1215,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434128819999841
1216,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434884740000143
1217,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430851099999927
1218,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0428306330001078
1219,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433548830000063
1220,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429971669999531
1221,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.04321118200005
1222,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430168520000506
1223,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434430120000115
1224,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435966569999664
1225,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433280510000031
1226,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429417980000153
1227,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435545650000221
1228,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435876779999944
1229,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429815400000279
1230,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431984059999877
1231,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429618550000441
1232,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434024030000728
1233,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433885700000473
1234,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433062939999899
1235,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0436585470000636
