         2485239 function calls (2437267 primitive calls) in 18.733 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/feedparser.py:122(pushlines)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:541(<listcomp>)
       24    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/tools/docs/doc_controls.py:34(inheritable_header)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:1305(PandasDtype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/summary/_tf/summary/__init__.py:142(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/cluster_resolver/gce_cluster_resolver.py:30(GCEClusterResolver)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/applications/resnet/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/config/threading/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/timedeltas.py:33(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/http/cookies.py:253(Morsel)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/engine/node.py:35(Node)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/saving/legacy/saved_model/load.py:273(KerasObjectLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/nest/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/certifi/core.py:12(where)
       63    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:307(__hash__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/mimetypes.py:384(_default_mime_types)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/stacked_rnn_cells.py:34(StackedRNNCells)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/activation/elu.py:26(ELU)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/asyncio/trsock.py:5(TransportSocket)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/google/protobuf/internal/encoder.py:411(_VarintBytes)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/python_io/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/distribute/coordinator/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/op_callbacks.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_extract.py:1(<module>)
       27    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/absl/flags/_flagvalues.py:147(flags_by_module_dict)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_isolve/tfqmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/requests/__init__.py:58(check_compatibility)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/xml/dom/minidom.py:661(Element)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/training/saver.py:94(BaseSaverBuilder)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/saving/saved_model/load.py:242(KerasObjectLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/common.py:96(IOHandles)
       12    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/saving/object_registration.py:98(register_keras_serializable)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/ops/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/ops/dataset_ops.py:4421(_VariantDataset)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/packaging/_tokenizer.py:16(ParserSyntaxError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/opt_einsum/sharing.py:144(einsum_cache_wrap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/_policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:117(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/legacy_tf_layers/base.py:159(Layer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/ndimage/_ni_support.py:31(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/__internal__/ops/__init__.py:3(<module>)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/wrapt/decorators.py:81(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/tpu/tpu_embedding.py:1063(StochasticGradientDescentParameters)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/feedparser.py:70(close)
       16    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:596(_get_root)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/resource_variable_ops.py:2550(VariableSpec)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/compiler/xla/experimental/xla_sharding.py:24(Sharding)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/accessor.py:19(DirNamesMixin)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/core/function/trace_type/trace_type_builder.py:61(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/sql.py:1344(PandasSQL)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/ops/invalid.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/nn/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/cluster_resolver/cluster_resolver.py:55(ClusterResolver)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/preprocessing/sequence/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/sets/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/resource_variable_ops.py:2283(_UnreadVariable)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/sets/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexing.py:1467(_iLocIndexer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/convert_to_constants.py:602(_Case)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/distribute/experimental/coordinator/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/gzip.py:120(GzipFile)
       37    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/tensorflow_stub/tensor_shape.py:22(Dimension)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/distributions/util.py:1409(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/array_algos/transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/tpu/tpu_embedding.py:1185(TPUEmbedding)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/trackable/base_delegate.py:32(DelegatingTrackableMixin)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/opt_einsum/contract.py:629(ContractExpression)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/util/structure.py:524(NoneTensorSpec)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/training_utils_v1.py:55(Aggregator)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/saved_model/tag_constants/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/legacy_tf_layers/base.py:159(Layer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/lite.py:2411(TFLiteFrozenGraphConverter)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/feedparser.py:53(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/lite.py:2205(TFLiteSavedModelConverter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/training/experimental/loss_scale_optimizer.py:27(MixedPrecisionLossScaleOptimizer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/summary/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/linalg/linear_operator_block_diag.py:32(LinearOperatorBlockDiag)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/ragged/ragged_tensor_shape.py:31(RaggedTensorDynamicShape)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/simplejson/errors.py:26(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codeop.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/windows_support.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/zipp.py:139(_pathlib_compat)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/parquet.py:118(BaseImpl)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:381(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/schema_py_generated.py:1615(SparsityParametersT)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.8/fractions.py:302(_operator_fallbacks)
        4    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/util/traceback_utils.py:32(is_traceback_filtering_enabled)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/xla/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/lite.py:1550(TFLiteJaxConverterV2)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/config/threading/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/more_itertools/more.py:1888(numeric_range)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/applications/densenet/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/lite/python/schema_py_generated.py:10835(Operator)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringNewCounter2}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/constraints.py:104(MaxNorm)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/config/optimizer/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/importlib_metadata/_itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/saving/legacy/saved_model/serialized_attributes.py:34(SerializedAttributes)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/grappler/cluster.py:25(Cluster)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/distribute/cluster_resolver/cluster_resolver.py:288(SimpleClusterResolver)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/data_flow_ops.py:1607(BaseStagingArea)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/autograph/pyct/cfg.py:643(AstToCfg)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/tpu/tpu_embedding.py:993(RMSPropParameters)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/tensorflow_stub/tensor_shape.py:511(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/ops/optional_ops.py:31(Optional)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/debug/cli/profile_analyzer_cli.py:44(ProfileDataTableView)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/trackable/data_structures.py:330(List)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/applications/resnet_v2/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/tensor_array_ops.py:663(_EagerTensorArray)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/jaraco/context.py:191(raises)
       11    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/layers/core.py:1811(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/tpu/tpu_embedding.py:918(MomentumParameters)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/autograph/pyct/cfg.py:245(GraphBuilder)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/engine/compile_utils.py:369(MetricsContainer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/request.py:1701(URLopener)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/urllib3/util/retry.py:161(__init__)
       27    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/absl/flags/_flagvalues.py:156(flags_by_module_id_dict)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/nn/experimental/__init__.py:3(<module>)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:465(_from_iterable)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/backend.py:4407(GraphExecutionFunction)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/variables.py:2926(PartitionedVariable)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/indexed_slices.py:216(IndexedSlicesSpec)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/msvc.py:368(RegistryInfo)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/parallel_for/pfor.py:208(WhileOp)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/xla/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/simplejson/decoder.py:302(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/request.py:2146(FancyURLopener)
       12    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/period.py:103(_field_accessor)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/profiler/option_builder.py:22(ProfileOptionBuilder)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/applications/nasnet/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/tseries/api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/nn/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:524(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/headerregistry.py:166(BaseHeader)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/mock.py:294(__getattr__)
       59    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/ops/iterator_autograph.py:113(register_overrides)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/debugging/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/xla/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/mixed_precision/policy.py:31(Policy)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/__internal__/dispatch/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/lstm.py:45(LSTMCell)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/layers/legacy_rnn/rnn_cell_impl.py:397(BasicRNNCell)
       30    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/ragged/ragged_tensor.py:2178(_overloaded_operator)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:938(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/data/ops/options.py:191(AutotuneOptions)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/autograph/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/parallel_for/pfor.py:783(_PforInput)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/__internal__/autograph/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1847(_AsOfMerge)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/__internal__/backend/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/jaraco/functools.py:100(method_cache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/xml/dom/minidom.py:470(NamedNodeMap)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/legacy_cells.py:147(RNNCell)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/function/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/reshape/util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/pytables.py:95(BinOp)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/absl/flags/_argument_parser.py:247(__init__)
        9    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/linalg/linear_operator_algebra.py:209(__call__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/lookup/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/__internal__/layers/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:477(Module_six_moves_urllib)
        6    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/layers/core.py:1652(_delegate_property)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/__internal__/losses/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/opt_einsum/path_random.py:30(RandomOptimizer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/api/_v2/keras/estimator/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/dtensor/__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/eager/context.py:144(FunctionCallOptions)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/type_spec.py:643(TypeSpecBatchEncoder)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/checkpoint/checkpoint.py:682(_LoadStatus)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/util/type_annotations.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/parser/_parser.py:241(parserinfo)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/__internal__/dispatch/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/requests/sessions.py:355(Session)
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python.platform._pywrap_tf2.enable}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/_distutils_hack/__init__.py:210(__exit__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/framework/dtypes.py:575(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorboard/summary/_tf/summary/__init__.py:146(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_openpyxl.py:39(OpenpyxlWriter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/debugging/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_testutils.py:76(_TestPythranFunc)
       34    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/discovery.py:252(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/util/object_identity.py:22(_ObjectIdentityWrapper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/preprocessing/image.py:260(BatchFromFilesMixin)
        4    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/__internal__/function/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/keras/layers/core.py:616(Flatten)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/_vendor/importlib_metadata/__init__.py:572(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/xml/dom/xmlbuilder.py:45(DOMBuilder)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/experimental/tensorrt/__init__.py:3(<module>)
       13    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/autograph/utils/type_registry.py:31(register)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/lookup/experimental/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/feature_column/feature_column.py:1765(_FeatureColumn)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/util/version/__init__.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v1/train/queue_runner/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/setuptools/config/setupcfg.py:612(ConfigOptionsHandler)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/_api/v2/compat/v2/types/experimental/distributed/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/tensorflow/python/ops/resource_variable_ops.py:1599(ResourceVariable)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/keras/layers/rnn/base_conv_lstm.py:31(ConvLSTMCell)
