,model_name,latency,thread,api,load
1109,onnx,0.4549720489994797,4,onnx,default
1110,onnx,0.4573058930000115,4,onnx,default
1111,onnx,0.4569842219998463,4,onnx,default
1112,onnx,0.4556081010005073,4,onnx,default
1113,onnx,0.4559316340000805,4,onnx,default
1114,onnx,0.4570238309997876,4,onnx,default
1115,onnx,0.4565900099996725,4,onnx,default
1116,onnx,0.4561324109999987,4,onnx,default
1117,onnx,0.4569952920001014,4,onnx,default
1118,onnx,0.456650936999722,4,onnx,default
1119,onnx,0.4557907409998734,4,onnx,default
1120,onnx,0.4575574630007395,4,onnx,default
1121,onnx,0.4572735249994366,4,onnx,default
1122,onnx,0.4569039130001329,4,onnx,default
1123,onnx,0.4576907900000151,4,onnx,default
1124,onnx,0.4563076399999772,4,onnx,default
1125,onnx,0.455774607999956,4,onnx,default
1126,onnx,0.4563765339999008,4,onnx,default
1127,onnx,0.4555233370001588,4,onnx,default
1128,onnx,0.4563770209997528,4,onnx,default
1129,onnx,0.4542689729996709,4,onnx,default
1130,onnx,0.4573156559999916,4,onnx,default
1131,onnx,0.4553315909997764,4,onnx,default
1132,onnx,0.4571962899999562,4,onnx,default
1133,onnx,0.4552623020008468,4,onnx,default
1134,onnx,0.4577776659998562,4,onnx,default
1135,onnx,0.455139994000092,4,onnx,default
1136,onnx,0.4573867270000846,4,onnx,default
1137,onnx,0.4567582980007501,4,onnx,default
1138,onnx,0.4575801949995366,4,onnx,default
1139,onnx,0.455709767999906,4,onnx,default
1140,onnx,0.4560962169998674,4,onnx,default
1141,onnx,0.4552334760001031,4,onnx,default
1142,onnx,0.4575045029996545,4,onnx,default
1143,onnx,0.4550277400003324,4,onnx,default
1144,onnx,0.4558592310004314,4,onnx,default
1145,onnx,0.456395968999459,4,onnx,default
1146,onnx,0.4570889599999646,4,onnx,default
1147,onnx,0.4562927699998909,4,onnx,default
1148,onnx,0.4563304299999799,4,onnx,default
1149,onnx,0.4542942739999489,4,onnx,default
1150,onnx,0.456038547999924,4,onnx,default
1151,onnx,0.4568652070001917,4,onnx,default
1152,onnx,0.4571680930002912,4,onnx,default
1153,onnx,0.4558073970001715,4,onnx,default
1154,onnx,0.4564246549998643,4,onnx,default
1155,onnx,0.4582329400000162,4,onnx,default
1156,onnx,0.4574192360005327,4,onnx,default
1157,onnx,0.4571242600004552,4,onnx,default
1158,onnx,0.4583604449999257,4,onnx,default
1159,onnx,0.4558178209999823,4,onnx,default
1160,onnx,0.4557180799993148,4,onnx,default
1161,onnx,0.4560382360004951,4,onnx,default
1162,onnx,0.4557996780004032,4,onnx,default
1163,onnx,0.4554474280002978,4,onnx,default
1164,onnx,0.4569659240005421,4,onnx,default
1165,onnx,0.4560805649998656,4,onnx,default
1166,onnx,0.4560896149996551,4,onnx,default
1167,onnx,0.4565066100003605,4,onnx,default
1168,onnx,0.4565348609994544,4,onnx,default
1169,onnx,0.467035176000536,4,onnx,default
1170,onnx,0.4563051810000615,4,onnx,default
1171,onnx,0.4558816610006033,4,onnx,default
1172,onnx,0.4578514840004573,4,onnx,default
1173,onnx,0.4548626119994878,4,onnx,default
1174,onnx,0.4569455259997994,4,onnx,default
1175,onnx,0.454688711000017,4,onnx,default
1176,onnx,0.4563953469996704,4,onnx,default
1177,onnx,0.4551387170004091,4,onnx,default
1178,onnx,0.4546166879999873,4,onnx,default
1179,onnx,0.4569104069996683,4,onnx,default
1180,onnx,0.4557866400000421,4,onnx,default
1181,onnx,0.4554164490000403,4,onnx,default
1182,onnx,0.4556037210004433,4,onnx,default
1183,onnx,0.4559486409998499,4,onnx,default
1184,onnx,0.456082709999464,4,onnx,default
1185,onnx,0.4564724980000392,4,onnx,default
1186,onnx,0.4551392719995419,4,onnx,default
1187,onnx,0.4553942080001434,4,onnx,default
1188,onnx,0.4558730210001158,4,onnx,default
1189,onnx,0.4550412129992764,4,onnx,default
1190,onnx,0.4578627869996126,4,onnx,default
1191,onnx,0.4555289410000114,4,onnx,default
1192,onnx,0.4558568299999024,4,onnx,default
1193,onnx,0.4567798560001392,4,onnx,default
1194,onnx,0.4554242430003796,4,onnx,default
1195,onnx,0.4563227340004232,4,onnx,default
1196,onnx,0.4550917120004669,4,onnx,default
1197,onnx,0.4558689079995019,4,onnx,default
1198,onnx,0.4558906440006467,4,onnx,default
1199,onnx,0.456130192999808,4,onnx,default
1200,onnx,0.456919686999754,4,onnx,default
1201,onnx,0.4558334040002592,4,onnx,default
1202,onnx,0.4574122109997915,4,onnx,default
1203,onnx,0.454743375000362,4,onnx,default
1204,onnx,0.4571089760001996,4,onnx,default
1205,onnx,0.4546629010001197,4,onnx,default
1206,onnx,0.4586054640003567,4,onnx,default
1207,onnx,0.4560490569992907,4,onnx,default
1208,onnx,0.4558091360004255,4,onnx,default
1209,onnx,0.4555181549994813,4,onnx,default
1210,onnx,0.4589520509998692,4,onnx,default
1211,onnx,0.4584078269999736,4,onnx,default
1212,onnx,0.4590064840003833,4,onnx,default
1213,onnx,0.4555951120000827,4,onnx,default
1214,onnx,0.4558284550003009,4,onnx,default
1215,onnx,0.455285785000342,4,onnx,default
1216,onnx,0.4561055000003762,4,onnx,default
1217,onnx,0.4549165130001711,4,onnx,default
1218,onnx,0.4589395989996774,4,onnx,default
1219,onnx,0.4557102039998426,4,onnx,default
1220,onnx,0.4588490149999416,4,onnx,default
1221,onnx,0.4615214300001753,4,onnx,default
1222,onnx,0.457934430000023,4,onnx,default
1223,onnx,0.4568241420001868,4,onnx,default
1224,onnx,0.4569223449998389,4,onnx,default
1225,onnx,0.4545292599996173,4,onnx,default
1226,onnx,0.4566263329998037,4,onnx,default
1227,onnx,0.4567176740001741,4,onnx,default
1228,onnx,0.4561613770001713,4,onnx,default
1229,onnx,0.4551259970003229,4,onnx,default
1230,onnx,0.4557734380005058,4,onnx,default
1231,onnx,0.4557781900002737,4,onnx,default
1232,onnx,0.4587368690008588,4,onnx,default
1233,onnx,0.4559038269999291,4,onnx,default
1234,onnx,0.4562028949994783,4,onnx,default
1235,onnx,0.4557700209998074,4,onnx,default
1236,onnx,0.4577284569995754,4,onnx,default
1237,onnx,0.4557911570000215,4,onnx,default
1238,onnx,0.4588262950001081,4,onnx,default
1239,onnx,0.4559688319995985,4,onnx,default
1240,onnx,0.4585519130005195,4,onnx,default
1241,onnx,0.4564615620001859,4,onnx,default
1242,onnx,0.457133863999843,4,onnx,default
1243,onnx,0.4574252720003642,4,onnx,default
1244,onnx,0.4577212039994265,4,onnx,default
1245,onnx,0.4553283710001778,4,onnx,default
1246,onnx,0.4562706759998036,4,onnx,default
1247,onnx,0.4558940630004144,4,onnx,default
1248,onnx,0.4566179989997181,4,onnx,default
1249,onnx,0.4626153239996711,4,onnx,default
1250,onnx,0.4573745620000409,4,onnx,default
1251,onnx,0.4562114279997331,4,onnx,default
1252,onnx,0.4565291070002786,4,onnx,default
1253,onnx,0.4560008779999407,4,onnx,default
1254,onnx,0.457256356000471,4,onnx,default
1255,onnx,0.4557626260002507,4,onnx,default
1256,onnx,0.4553960690000167,4,onnx,default
1257,onnx,0.4566448169998693,4,onnx,default
1258,onnx,0.4572717239998383,4,onnx,default
1259,onnx,0.4562917310004195,4,onnx,default
1260,onnx,0.4568424159997448,4,onnx,default
1261,onnx,0.4559472199998708,4,onnx,default
1262,onnx,0.4565417009998782,4,onnx,default
1263,onnx,0.4556503949997932,4,onnx,default
1264,onnx,0.4568313549998493,4,onnx,default
1265,onnx,0.4544419049998396,4,onnx,default
1266,onnx,0.4562113809997754,4,onnx,default
1267,onnx,0.4553025229997729,4,onnx,default
1268,onnx,0.4551605360002213,4,onnx,default
1269,onnx,0.4574286950000896,4,onnx,default
1270,onnx,0.4559083009999085,4,onnx,default
1271,onnx,0.4564167419994192,4,onnx,default
1272,onnx,0.4597278230003212,4,onnx,default
1273,onnx,0.4568832129998554,4,onnx,default
1274,onnx,0.4610634209993804,4,onnx,default
1275,onnx,0.4625281959997664,4,onnx,default
1276,onnx,0.462628592999863,4,onnx,default
1277,onnx,0.4616211310003564,4,onnx,default
1278,onnx,0.4634313950000432,4,onnx,default
1279,onnx,0.4594770280000375,4,onnx,default
1280,onnx,0.4612679239999124,4,onnx,default
1281,onnx,0.4598587939999561,4,onnx,default
1282,onnx,0.4611396899999818,4,onnx,default
1283,onnx,0.4603233929992711,4,onnx,default
1284,onnx,0.4574455539996052,4,onnx,default
1285,onnx,0.4560330890008117,4,onnx,default
1286,onnx,0.4562109539992889,4,onnx,default
1287,onnx,0.4555723190005665,4,onnx,default
1288,onnx,0.4551842780001607,4,onnx,default
1289,onnx,0.4553929929998048,4,onnx,default
1290,onnx,0.4567637099999047,4,onnx,default
1291,onnx,0.4575906079999186,4,onnx,default
1292,onnx,0.4572170329993241,4,onnx,default
1293,onnx,0.4565159120002136,4,onnx,default
1294,onnx,0.4560055420006392,4,onnx,default
1295,onnx,0.4547724220001328,4,onnx,default
1296,onnx,0.4561198829997011,4,onnx,default
1297,onnx,0.4564162240003497,4,onnx,default
1298,onnx,0.4566875000000436,4,onnx,default
1299,onnx,0.4568447319998086,4,onnx,default
1300,onnx,0.456993562000207,4,onnx,default
1301,onnx,0.4566209999993589,4,onnx,default
1302,onnx,0.457244716999412,4,onnx,default
1303,onnx,0.4558155830000032,4,onnx,default
1304,onnx,0.4576004459995602,4,onnx,default
1305,onnx,0.4539424089998647,4,onnx,default
1306,onnx,0.4577080459994249,4,onnx,default
1307,onnx,0.4581430600001113,4,onnx,default
1308,onnx,0.457013127999744,4,onnx,default
1309,onnx,0.4559118679999301,4,onnx,default
1310,onnx,0.4567718939997576,4,onnx,default
1311,onnx,0.4557079510004769,4,onnx,default
1312,onnx,0.4580948060001901,4,onnx,default
1313,onnx,0.4570947889997114,4,onnx,default
1314,onnx,0.4574153710000246,4,onnx,default
1315,onnx,0.4550292809999519,4,onnx,default
1316,onnx,0.4572563979991173,4,onnx,default
1317,onnx,0.4564582490002067,4,onnx,default
1318,onnx,0.4561254640002516,4,onnx,default
1319,onnx,0.4553826279998247,4,onnx,default
1320,onnx,0.4568484530000205,4,onnx,default
1321,onnx,0.4551901739996538,4,onnx,default
1322,onnx,0.4564457220003532,4,onnx,default
1323,onnx,0.4555164390003483,4,onnx,default
1324,onnx,0.4573878040000636,4,onnx,default
1325,onnx,0.4588879780003481,4,onnx,default
1326,onnx,0.4572882929996922,4,onnx,default
1327,onnx,0.4547428810001293,4,onnx,default
1328,onnx,0.4573530429997845,4,onnx,default
1329,onnx,0.455553368999972,4,onnx,default
1330,onnx,0.4565355519998775,4,onnx,default
1331,onnx,0.4559108009998454,4,onnx,default
1332,onnx,0.4571155950006869,4,onnx,default
1333,onnx,0.4572707520001131,4,onnx,default
1334,onnx,0.456726955000704,4,onnx,default
1335,onnx,0.4556688749999011,4,onnx,default
1336,onnx,0.4578638120001415,4,onnx,default
1337,onnx,0.4558121609998125,4,onnx,default
1338,onnx,0.4568001180005012,4,onnx,default
1339,onnx,0.4564534649998677,4,onnx,default
1340,onnx,0.4573909390001063,4,onnx,default
1341,onnx,0.4554290870000841,4,onnx,default
1342,onnx,0.4576459090003482,4,onnx,default
1343,onnx,0.4561525019998953,4,onnx,default
1344,onnx,0.4567251399994347,4,onnx,default
1345,onnx,0.4560126029991806,4,onnx,default
1346,onnx,0.4574240169995391,4,onnx,default
1347,onnx,0.4576443310006652,4,onnx,default
1348,onnx,0.4578261169999678,4,onnx,default
1349,onnx,0.4565849700002218,4,onnx,default
1350,onnx,0.4558950919999915,4,onnx,default
1351,onnx,0.4557443129997409,4,onnx,default
1352,onnx,0.4571958199994697,4,onnx,default
1353,onnx,0.4556366159995377,4,onnx,default
1354,onnx,0.4579363459997694,4,onnx,default
1355,onnx,0.4557456430002276,4,onnx,default
1356,onnx,0.4556939330004752,4,onnx,default
1357,onnx,0.4568562590002329,4,onnx,default
1358,onnx,0.4576218089996473,4,onnx,default
1359,onnx,0.4565112860000226,4,onnx,default
1360,onnx,0.4563280060001489,4,onnx,default
1361,onnx,0.4546332420004546,4,onnx,default
1362,onnx,0.4573313279997819,4,onnx,default
1363,onnx,0.456859949000318,4,onnx,default
1364,onnx,0.4569213559998388,4,onnx,default
1365,onnx,0.4560576249996302,4,onnx,default
1366,onnx,0.4570194739999351,4,onnx,default
1367,onnx,0.4564350399996328,4,onnx,default
1368,onnx,0.4567352419999224,4,onnx,default
1369,onnx,0.4541717759993844,4,onnx,default
1370,onnx,0.4568573780006772,4,onnx,default
1371,onnx,0.4562387070000113,4,onnx,default
1372,onnx,0.4569281269996281,4,onnx,default
1373,onnx,0.4557423090000156,4,onnx,default
1374,onnx,0.456574154000009,4,onnx,default
1375,onnx,0.455539855999632,4,onnx,default
1376,onnx,0.4580880280000201,4,onnx,default
1377,onnx,0.4549063300000853,4,onnx,default
1378,onnx,0.4570906310000282,4,onnx,default
1379,onnx,0.4548674499992557,4,onnx,default
1380,onnx,0.4575468789998922,4,onnx,default
1381,onnx,0.4960773659995539,4,onnx,default
1382,onnx,0.4579256260003603,4,onnx,default
1383,onnx,0.456171834000088,4,onnx,default
1384,onnx,0.457434357999773,4,onnx,default
1385,onnx,0.4563119340000412,4,onnx,default
1386,onnx,0.4559311849998266,4,onnx,default
1387,onnx,0.4547169460001896,4,onnx,default
1388,onnx,0.4574158759996862,4,onnx,default
1389,onnx,0.4563740420007889,4,onnx,default
1390,onnx,0.4565986659999907,4,onnx,default
1391,onnx,0.4568909560002794,4,onnx,default
1392,onnx,0.4588301320000028,4,onnx,default
1393,onnx,0.4571356860005835,4,onnx,default
1394,onnx,0.4564391479998448,4,onnx,default
1395,onnx,0.4559560859997873,4,onnx,default
1396,onnx,0.4552837890005321,4,onnx,default
1397,onnx,0.4569153880001977,4,onnx,default
1398,onnx,0.4558690569992905,4,onnx,default
1399,onnx,0.4566219150001416,4,onnx,default
1400,onnx,0.4554398250002123,4,onnx,default
1401,onnx,0.4566149969996331,4,onnx,default
1402,onnx,0.4563369970001076,4,onnx,default
1403,onnx,0.4565913030000956,4,onnx,default
1404,onnx,0.4556219699998109,4,onnx,default
1405,onnx,0.4550927789996422,4,onnx,default
1406,onnx,0.4562982919997012,4,onnx,default
1407,onnx,0.4551254549996884,4,onnx,default
1408,onnx,0.456706965000194,4,onnx,default
1409,onnx,0.4563381839998328,4,onnx,default
1410,onnx,0.4586649679995389,4,onnx,default
1411,onnx,0.4557842310005071,4,onnx,default
1412,onnx,0.4572687580002821,4,onnx,default
1413,onnx,0.4587294370003292,4,onnx,default
1414,onnx,0.4579788009996264,4,onnx,default
1415,onnx,0.455644509999729,4,onnx,default
1416,onnx,0.4557893330002116,4,onnx,default
1417,onnx,0.4583046600000671,4,onnx,default
1418,onnx,0.4574615589999666,4,onnx,default
1419,onnx,0.4550595660002727,4,onnx,default
1420,onnx,0.4559232390001853,4,onnx,default
1421,onnx,0.45646983000006,4,onnx,default
1422,onnx,0.4557624720000603,4,onnx,default
1423,onnx,0.4566736329998093,4,onnx,default
1424,onnx,0.4569040529995618,4,onnx,default
1425,onnx,0.4560945690000153,4,onnx,default
1426,onnx,0.4556847869998819,4,onnx,default
1427,onnx,0.4556337639996854,4,onnx,default
1428,onnx,0.4571555329994226,4,onnx,default
1429,onnx,0.4570669719996658,4,onnx,default
1430,onnx,0.4547540119992845,4,onnx,default
1431,onnx,0.4584710690005522,4,onnx,default
1432,onnx,0.4571330899998429,4,onnx,default
1433,onnx,0.4562089169994578,4,onnx,default
1434,onnx,0.4588381319999826,4,onnx,default
1435,onnx,0.4556107790003807,4,onnx,default
1436,onnx,0.4575252730001011,4,onnx,default
1437,onnx,0.4565478780004923,4,onnx,default
1438,onnx,0.4570429309997053,4,onnx,default
1439,onnx,0.4558820190004553,4,onnx,default
1440,onnx,0.4563969229993745,4,onnx,default
1441,onnx,0.4549467730003016,4,onnx,default
1442,onnx,0.4559812280003825,4,onnx,default
1443,onnx,0.4555280210006458,4,onnx,default
1444,onnx,0.4562708659996133,4,onnx,default
1445,onnx,0.4569330639997133,4,onnx,default
1446,onnx,0.4569026500003019,4,onnx,default
1447,onnx,0.45496861599986,4,onnx,default
1448,onnx,0.4570436579997476,4,onnx,default
1449,onnx,0.4560807150000983,4,onnx,default
1450,onnx,0.4564726500002507,4,onnx,default
1451,onnx,0.4556700220000493,4,onnx,default
1452,onnx,0.4565562880006837,4,onnx,default
1453,onnx,0.455368365999675,4,onnx,default
1454,onnx,0.4568777029999182,4,onnx,default
1455,onnx,0.4572258319994944,4,onnx,default
1456,onnx,0.4562713450004594,4,onnx,default
1457,onnx,0.4543013490001613,4,onnx,default
1458,onnx,0.4573194439999497,4,onnx,default
1459,onnx,0.4564907390004009,4,onnx,default
1460,onnx,0.455348571000286,4,onnx,default
1461,onnx,0.4550959930002136,4,onnx,default
1462,onnx,0.4567774090000966,4,onnx,default
1463,onnx,0.4565798860003269,4,onnx,default
1464,onnx,0.4547814819998166,4,onnx,default
1465,onnx,0.4558235079994119,4,onnx,default
1466,onnx,0.4575707980002335,4,onnx,default
1467,onnx,0.4568194579996998,4,onnx,default
1468,onnx,0.4569929569997839,4,onnx,default
1469,onnx,0.4574235390000467,4,onnx,default
1470,onnx,0.4562591900003099,4,onnx,default
1471,onnx,0.4565947359997153,4,onnx,default
1472,onnx,0.4567161240001951,4,onnx,default
1473,onnx,0.4618285439992178,4,onnx,default
1474,onnx,0.4562928010000178,4,onnx,default
1475,onnx,0.4554733330005547,4,onnx,default
1476,onnx,0.4575072120005643,4,onnx,default
1477,onnx,0.4568802270005108,4,onnx,default
1478,onnx,0.4555103389993746,4,onnx,default
1479,onnx,0.4560677030003717,4,onnx,default
1480,onnx,0.4565954550007518,4,onnx,default
1481,onnx,0.4543904590000238,4,onnx,default
1482,onnx,0.4565411129997301,4,onnx,default
1483,onnx,0.4546485049995681,4,onnx,default
1484,onnx,0.4561776970003848,4,onnx,default
1485,onnx,0.4572077109996826,4,onnx,default
1486,onnx,0.4576417379994382,4,onnx,default
1487,onnx,0.4582479020000392,4,onnx,default
1488,onnx,0.4562212689997977,4,onnx,default
1489,onnx,0.4564360829999714,4,onnx,default
1490,onnx,0.4582293650000792,4,onnx,default
1491,onnx,0.4562470189994201,4,onnx,default
1492,onnx,0.4565149740001288,4,onnx,default
1493,onnx,0.4562467679998008,4,onnx,default
1494,onnx,0.4560997449998467,4,onnx,default
1495,onnx,0.4589271570002893,4,onnx,default
1496,onnx,0.4545634639998752,4,onnx,default
1497,onnx,0.4552723819997482,4,onnx,default
1498,onnx,0.457416481999644,4,onnx,default
1499,onnx,0.4569254959997124,4,onnx,default
1500,onnx,0.4569602720002876,4,onnx,default
1501,onnx,0.4554786030003015,4,onnx,default
1502,onnx,0.4556838799999241,4,onnx,default
1503,onnx,0.4769707209998159,4,onnx,default
1504,onnx,0.4574092350003411,4,onnx,default
1505,onnx,0.4561687479999818,4,onnx,default
1506,onnx,0.456294099999468,4,onnx,default
1507,onnx,0.4571375700006683,4,onnx,default
1508,onnx,0.4568123839999316,4,onnx,default
1509,onnx,0.4561121389997424,4,onnx,default
1510,onnx,0.456331876999684,4,onnx,default
1511,onnx,0.4552780029998757,4,onnx,default
1512,onnx,0.4571312900006887,4,onnx,default
1513,onnx,0.4569692859995484,4,onnx,default
1514,onnx,0.4565070059998106,4,onnx,default
1515,onnx,0.4564753530003145,4,onnx,default
1516,onnx,0.4566365509999741,4,onnx,default
1517,onnx,0.4558611989996279,4,onnx,default
1518,onnx,0.4563572279994332,4,onnx,default
1519,onnx,0.4565635959997962,4,onnx,default
1520,onnx,0.4577147690006313,4,onnx,default
1521,onnx,0.4566380500000377,4,onnx,default
1522,onnx,0.4565857269999469,4,onnx,default
1523,onnx,0.4567397810005786,4,onnx,default
1524,onnx,0.4570003090002501,4,onnx,default
1525,onnx,0.454485891999866,4,onnx,default
1526,onnx,0.455664267999964,4,onnx,default
1527,onnx,0.4552010280003742,4,onnx,default
1528,onnx,0.4561430920002749,4,onnx,default
1529,onnx,0.4564944399999149,4,onnx,default
1530,onnx,0.4564192120005828,4,onnx,default
1531,onnx,0.4552111020002485,4,onnx,default
1532,onnx,0.4568518320002113,4,onnx,default
1533,onnx,0.4553922390005027,4,onnx,default
1534,onnx,0.4566694170007395,4,onnx,default
1535,onnx,0.4556645809998372,4,onnx,default
1536,onnx,0.4552245260001655,4,onnx,default
1537,onnx,0.4573034180002651,4,onnx,default
1538,onnx,0.4561408850004227,4,onnx,default
1539,onnx,0.4557991359997686,4,onnx,default
1540,onnx,0.4591342720004832,4,onnx,default
1541,onnx,0.4569321039998613,4,onnx,default
1542,onnx,0.4570210849997238,4,onnx,default
1543,onnx,0.4561081920001015,4,onnx,default
1544,onnx,0.4559472099999766,4,onnx,default
1545,onnx,0.4545195800001238,4,onnx,default
1546,onnx,0.4562606810004581,4,onnx,default
1547,onnx,0.4575945039996441,4,onnx,default
1548,onnx,0.4563009489993419,4,onnx,default
1549,onnx,0.4536224739995305,4,onnx,default
1550,onnx,0.4571611410001424,4,onnx,default
1551,onnx,0.4630405389998486,4,onnx,default
1552,onnx,0.4553545650005617,4,onnx,default
1553,onnx,0.4556788950003465,4,onnx,default
1554,onnx,0.4589068929999484,4,onnx,default
1555,onnx,0.4566728820000207,4,onnx,default
1556,onnx,0.4557913590006137,4,onnx,default
1557,onnx,0.4549701599999025,4,onnx,default
1558,onnx,0.4564333849994,4,onnx,default
1559,onnx,0.4569487340004343,4,onnx,default
1560,onnx,0.4562953029999335,4,onnx,default
1561,onnx,0.45742855699973,4,onnx,default
1562,onnx,0.456056480999905,4,onnx,default
1563,onnx,0.4565754770001149,4,onnx,default
1564,onnx,0.4590434060000916,4,onnx,default
1565,onnx,0.4553876210002272,4,onnx,default
1566,onnx,0.4571765159998904,4,onnx,default
1567,onnx,0.4565031450001697,4,onnx,default
1568,onnx,0.4568770659998336,4,onnx,default
1569,onnx,0.4573129280006469,4,onnx,default
1570,onnx,0.4573722969998925,4,onnx,default
1571,onnx,0.457141235000563,4,onnx,default
1572,onnx,0.4571839380005258,4,onnx,default
1573,onnx,0.456563339999775,4,onnx,default
1574,onnx,0.4565685799998391,4,onnx,default
1575,onnx,0.4563998499997979,4,onnx,default
1576,onnx,0.4569840880003539,4,onnx,default
1577,onnx,0.4554144929998074,4,onnx,default
1578,onnx,0.457272078000642,4,onnx,default
1579,onnx,0.4573089030000119,4,onnx,default
1580,onnx,0.4558780190000107,4,onnx,default
1581,onnx,0.4566076759992938,4,onnx,default
1582,onnx,0.458672609000132,4,onnx,default
1583,onnx,0.456871241999579,4,onnx,default
1584,onnx,0.4575435870001456,4,onnx,default
1585,onnx,0.4568362340005478,4,onnx,default
1586,onnx,0.4565237679998972,4,onnx,default
1587,onnx,0.4558597859995643,4,onnx,default
1588,onnx,0.4604397789998984,4,onnx,default
1589,onnx,0.455718316000457,4,onnx,default
1590,onnx,0.4575296900002286,4,onnx,default
1591,onnx,0.4561698620000243,4,onnx,default
1592,onnx,0.4578876610003135,4,onnx,default
1593,onnx,0.4559773359997052,4,onnx,default
1594,onnx,0.4579526699999405,4,onnx,default
1595,onnx,0.45613395700002,4,onnx,default
1596,onnx,0.4568356679992575,4,onnx,default
1597,onnx,0.4557393009999941,4,onnx,default
1598,onnx,0.4579537290001099,4,onnx,default
1599,onnx,0.4586363540001912,4,onnx,default
1600,onnx,0.4562526549998438,4,onnx,default
1601,onnx,0.4576395890007916,4,onnx,default
1602,onnx,0.4562730920006288,4,onnx,default
1603,onnx,0.4569056769996678,4,onnx,default
1604,onnx,0.4584125929995934,4,onnx,default
1605,onnx,0.4571193530000528,4,onnx,default
1606,onnx,0.45630187200004,4,onnx,default
1607,onnx,0.4567479379993528,4,onnx,default
1608,onnx,0.4561412180000843,4,onnx,default
1609,onnx,0.4552988620007454,4,onnx,default
1610,onnx,0.4564925610002319,4,onnx,default
1611,onnx,0.4553333710000515,4,onnx,default
1612,onnx,0.4559239430000161,4,onnx,default
1613,onnx,0.4562801929996567,4,onnx,default
1614,onnx,0.45584352700007,4,onnx,default
1615,onnx,0.4559953540001515,4,onnx,default
1616,onnx,0.4553946880005242,4,onnx,default
1617,onnx,0.455999327000427,4,onnx,default
1618,onnx,0.4558091949993468,4,onnx,default
1619,onnx,0.4552282860004197,4,onnx,default
1620,onnx,0.4558840199997576,4,onnx,default
1621,onnx,0.4573440100002699,4,onnx,default
1622,onnx,0.4581488160001754,4,onnx,default
1623,onnx,0.4561565259991766,4,onnx,default
1624,onnx,0.4564324270004363,4,onnx,default
1625,onnx,0.4578092149995427,4,onnx,default
1626,onnx,0.4558353470001748,4,onnx,default
1627,onnx,0.4561343449995547,4,onnx,default
1628,onnx,0.4570654609997291,4,onnx,default
1629,onnx,0.4561051139999108,4,onnx,default
1630,onnx,0.4566631779998715,4,onnx,default
1631,onnx,0.4562367350008571,4,onnx,default
1632,onnx,0.457196334999935,4,onnx,default
1633,onnx,0.4589206579994425,4,onnx,default
1634,onnx,0.4563243679995139,4,onnx,default
1635,onnx,0.4568664180005726,4,onnx,default
1636,onnx,0.4570427640001071,4,onnx,default
1637,onnx,0.4559802289995787,4,onnx,default
1638,onnx,0.4553855249996559,4,onnx,default
1639,onnx,0.4553894460004812,4,onnx,default
1640,onnx,0.4564110679993973,4,onnx,default
1641,onnx,0.455788751,4,onnx,default
1642,onnx,0.4557168230003299,4,onnx,default
1643,onnx,0.4568124219995297,4,onnx,default
1644,onnx,0.4567283850001331,4,onnx,default
1645,onnx,0.4555450119996749,4,onnx,default
1646,onnx,0.4586418119997688,4,onnx,default
1647,onnx,0.4569042189996253,4,onnx,default
1648,onnx,0.4565895360001377,4,onnx,default
1649,onnx,0.4553691829996751,4,onnx,default
1650,onnx,0.4564594729999953,4,onnx,default
1651,onnx,0.4575755539999591,4,onnx,default
1652,onnx,0.457369349000146,4,onnx,default
1653,onnx,0.4558554619998176,4,onnx,default
1654,onnx,0.4580082630000106,4,onnx,default
1655,onnx,0.4549085709995779,4,onnx,default
1656,onnx,0.4565227250004682,4,onnx,default
1657,onnx,0.4865547950003019,4,onnx,default
1658,onnx,0.4560174039997946,4,onnx,default
1659,onnx,0.4568439350005064,4,onnx,default
1660,onnx,0.4568133370003124,4,onnx,default
1661,onnx,0.4554516019998118,4,onnx,default
1662,onnx,0.4573925660006352,4,onnx,default
1663,onnx,0.4565152919994943,4,onnx,default
1664,onnx,0.4588334950003627,4,onnx,default
1665,onnx,0.4567685609999898,4,onnx,default
1666,onnx,0.4562232970001787,4,onnx,default
1667,onnx,0.4564087770004335,4,onnx,default
1668,onnx,0.4587742579997211,4,onnx,default
1669,onnx,0.4549656089993732,4,onnx,default
1670,onnx,0.4556690070003242,4,onnx,default
1671,onnx,0.4568851469994115,4,onnx,default
1672,onnx,0.4574438979998376,4,onnx,default
1673,onnx,0.4562589569995907,4,onnx,default
1674,onnx,0.4567592459998195,4,onnx,default
1675,onnx,0.4549772150003264,4,onnx,default
1676,onnx,0.4560237249997954,4,onnx,default
1677,onnx,0.4569274919995223,4,onnx,default
1678,onnx,0.4575133029993594,4,onnx,default
1679,onnx,0.4555839539998487,4,onnx,default
1680,onnx,0.4563828009995632,4,onnx,default
1681,onnx,0.4560701649998009,4,onnx,default
1682,onnx,0.454763857999751,4,onnx,default
1683,onnx,0.4550569039993206,4,onnx,default
1684,onnx,0.4570588370006589,4,onnx,default
1685,onnx,0.4561451879999367,4,onnx,default
1686,onnx,0.4564556850000372,4,onnx,default
1687,onnx,0.4558265699997719,4,onnx,default
1688,onnx,0.4576033560006181,4,onnx,default
1689,onnx,0.4562065800000709,4,onnx,default
1690,onnx,0.4561485779995564,4,onnx,default
1691,onnx,0.4552784669995162,4,onnx,default
1692,onnx,0.4557491640007356,4,onnx,default
1693,onnx,0.4545156670001233,4,onnx,default
