,Unnamed: 0,model_name,latency,thread,api,load
46089,46089,tf,0.0755400870039011,False,tf,three
46090,46090,tf,0.0752957060030894,False,tf,three
46091,46091,tf,0.0757966140008647,False,tf,three
46092,46092,tf,0.0751271139961318,False,tf,three
46093,46093,tf,0.0760437909993925,False,tf,three
46094,46094,tf,0.0753833630005829,False,tf,three
46095,46095,tf,0.0755390129997977,False,tf,three
46096,46096,tf,0.0750962470046943,False,tf,three
46097,46097,tf,0.0754119720004382,False,tf,three
46098,46098,tf,0.0752669689973117,False,tf,three
46099,46099,tf,0.0752871329968911,False,tf,three
46100,46100,tf,0.0755519559970707,False,tf,three
46101,46101,tf,0.075860848002776,False,tf,three
46102,46102,tf,0.0751908099991851,False,tf,three
46103,46103,tf,0.0761987180012511,False,tf,three
46104,46104,tf,0.0755387539975345,False,tf,three
46105,46105,tf,0.0801157370005967,False,tf,three
46106,46106,tf,0.0753337019996251,False,tf,three
46107,46107,tf,0.0753004280049935,False,tf,three
46108,46108,tf,0.0756482790020527,False,tf,three
46109,46109,tf,0.0753159439991577,False,tf,three
46110,46110,tf,0.0751641830065636,False,tf,three
46111,46111,tf,0.0753468490001978,False,tf,three
46112,46112,tf,0.0751313539949478,False,tf,three
46113,46113,tf,0.0753772530006244,False,tf,three
46114,46114,tf,0.0750962099991738,False,tf,three
46115,46115,tf,0.0752722280012676,False,tf,three
46116,46116,tf,0.0755186079986742,False,tf,three
46117,46117,tf,0.0754757049944601,False,tf,three
46118,46118,tf,0.0753667359967948,False,tf,three
46119,46119,tf,0.0752985389990499,False,tf,three
46120,46120,tf,0.0749236169940559,False,tf,three
46121,46121,tf,0.0758180010016076,False,tf,three
46122,46122,tf,0.082190676999744,False,tf,three
46123,46123,tf,0.0749788879984407,False,tf,three
46124,46124,tf,0.0752393790025962,False,tf,three
46125,46125,tf,0.0752313429984496,False,tf,three
46126,46126,tf,0.0752773189960862,False,tf,three
46127,46127,tf,0.0754652249961509,False,tf,three
46128,46128,tf,0.0754145450046053,False,tf,three
46129,46129,tf,0.0755898220013477,False,tf,three
46130,46130,tf,0.0755109789970447,False,tf,three
46131,46131,tf,0.0750335679986164,False,tf,three
46132,46132,tf,0.075443431000167,False,tf,three
46133,46133,tf,0.0750467140023829,False,tf,three
46134,46134,tf,0.0763354259979678,False,tf,three
46135,46135,tf,0.0756029510012012,False,tf,three
46136,46136,tf,0.0752117709998856,False,tf,three
46137,46137,tf,0.0755122389964526,False,tf,three
46138,46138,tf,0.0755074609987787,False,tf,three
46139,46139,tf,0.0756724239981849,False,tf,three
46140,46140,tf,0.0756823679985245,False,tf,three
46141,46141,tf,0.0755912849999731,False,tf,three
46142,46142,tf,0.075977854001394,False,tf,three
46143,46143,tf,0.0757563229999505,False,tf,three
46144,46144,tf,0.0753536260017426,False,tf,three
46145,46145,tf,0.0755661770017468,False,tf,three
46146,46146,tf,0.0753359790032845,False,tf,three
46147,46147,tf,0.0751192070019897,False,tf,three
46148,46148,tf,0.0751301870041061,False,tf,three
46149,46149,tf,0.0749532810004893,False,tf,three
46150,46150,tf,0.075446319002367,False,tf,three
46151,46151,tf,0.0753926030010916,False,tf,three
46152,46152,tf,0.0757379909991868,False,tf,three
46153,46153,tf,0.0756077830010326,False,tf,three
46154,46154,tf,0.0756085430039092,False,tf,three
46155,46155,tf,0.0752601729982416,False,tf,three
46156,46156,tf,0.0819233910006005,False,tf,three
46157,46157,tf,0.0751691089972155,False,tf,three
46158,46158,tf,0.075285596998583,False,tf,three
46159,46159,tf,0.0751892549960757,False,tf,three
46160,46160,tf,0.0757179569991421,False,tf,three
46161,46161,tf,0.0751451489995815,False,tf,three
46162,46162,tf,0.0750812850019428,False,tf,three
46163,46163,tf,0.0752613769946037,False,tf,three
46164,46164,tf,0.075355977001891,False,tf,three
46165,46165,tf,0.075250618996506,False,tf,three
46166,46166,tf,0.0756246340024517,False,tf,three
46167,46167,tf,0.0753879740004777,False,tf,three
46168,46168,tf,0.0751352419974864,False,tf,three
46169,46169,tf,0.0756400949976523,False,tf,three
46170,46170,tf,0.0753995289996964,False,tf,three
46171,46171,tf,0.0756247809986234,False,tf,three
46172,46172,tf,0.0753039830015041,False,tf,three
46173,46173,tf,0.0753110560035565,False,tf,three
46174,46174,tf,0.0755525300046429,False,tf,three
46175,46175,tf,0.0754092130009667,False,tf,three
46176,46176,tf,0.0749779629986733,False,tf,three
46177,46177,tf,0.0752157329989131,False,tf,three
46178,46178,tf,0.0754872409961535,False,tf,three
46179,46179,tf,0.0755619179981295,False,tf,three
46180,46180,tf,0.0754485969955567,False,tf,three
46181,46181,tf,0.0755020350043196,False,tf,three
46182,46182,tf,0.0754439309966983,False,tf,three
46183,46183,tf,0.0766941649999353,False,tf,three
46184,46184,tf,0.075512366995099,False,tf,three
46185,46185,tf,0.0755093680054415,False,tf,three
46186,46186,tf,0.0754148599953623,False,tf,three
46187,46187,tf,0.0750839510001242,False,tf,three
46188,46188,tf,0.0751747190006426,False,tf,three
46189,46189,tf,0.0753389969977433,False,tf,three
46190,46190,tf,0.0752630429997225,False,tf,three
46191,46191,tf,0.0758938270009821,False,tf,three
46192,46192,tf,0.075265801999194,False,tf,three
46193,46193,tf,0.0750452709980891,False,tf,three
46194,46194,tf,0.0752657459961483,False,tf,three
46195,46195,tf,0.0753631440020399,False,tf,three
46196,46196,tf,0.0753920470015145,False,tf,three
46197,46197,tf,0.0760236460046144,False,tf,three
46198,46198,tf,0.0753984730035881,False,tf,three
46199,46199,tf,0.0753811050017247,False,tf,three
46200,46200,tf,0.0759572450042469,False,tf,three
46201,46201,tf,0.0755843410006491,False,tf,three
46202,46202,tf,0.0753808269946603,False,tf,three
46203,46203,tf,0.0756411309994291,False,tf,three
46204,46204,tf,0.0753738089988473,False,tf,three
46205,46205,tf,0.0753334609980811,False,tf,three
46206,46206,tf,0.075644465003279,False,tf,three
46207,46207,tf,0.075046474004921,False,tf,three
46208,46208,tf,0.0752391749992966,False,tf,three
46209,46209,tf,0.0752411009962088,False,tf,three
46210,46210,tf,0.075630170002114,False,tf,three
46211,46211,tf,0.0755369019971112,False,tf,three
46212,46212,tf,0.0754752430002554,False,tf,three
46213,46213,tf,0.0753720130014699,False,tf,three
46214,46214,tf,0.0752735599962761,False,tf,three
46215,46215,tf,0.075721937995695,False,tf,three
46216,46216,tf,0.0753124640032183,False,tf,three
46217,46217,tf,0.0752058819998637,False,tf,three
46218,46218,tf,0.0755978399974992,False,tf,three
46219,46219,tf,0.0753544399995007,False,tf,three
46220,46220,tf,0.0752717460054555,False,tf,three
46221,46221,tf,0.0751751079951645,False,tf,three
46222,46222,tf,0.0754108609980903,False,tf,three
46223,46223,tf,0.0755641770010697,False,tf,three
46224,46224,tf,0.0751902920019347,False,tf,three
46225,46225,tf,0.0789939879978192,False,tf,three
46226,46226,tf,0.0754809080026461,False,tf,three
46227,46227,tf,0.0756979959987802,False,tf,three
46228,46228,tf,0.075338089998695,False,tf,three
46229,46229,tf,0.0754873149999184,False,tf,three
46230,46230,tf,0.0754216369969071,False,tf,three
46231,46231,tf,0.0752448600032948,False,tf,three
46232,46232,tf,0.0755546410000533,False,tf,three
46233,46233,tf,0.0753866220038617,False,tf,three
46234,46234,tf,0.0752361760023632,False,tf,three
46235,46235,tf,0.0754908329981844,False,tf,three
46236,46236,tf,0.0755793049975181,False,tf,three
46237,46237,tf,0.0753115929983323,False,tf,three
46238,46238,tf,0.0754728899992187,False,tf,three
46239,46239,tf,0.0752789859980112,False,tf,three
46240,46240,tf,0.0748417369977687,False,tf,three
46241,46241,tf,0.0750715449976269,False,tf,three
46242,46242,tf,0.0755044240067945,False,tf,three
46243,46243,tf,0.0755245330001344,False,tf,three
46244,46244,tf,0.0752599879997433,False,tf,three
46245,46245,tf,0.0754818519999389,False,tf,three
46246,46246,tf,0.0750724890021956,False,tf,three
46247,46247,tf,0.075218603000394,False,tf,three
46248,46248,tf,0.0753274250018876,False,tf,three
46249,46249,tf,0.0749857219998375,False,tf,three
46250,46250,tf,0.0753652720013633,False,tf,three
46251,46251,tf,0.0750816549989394,False,tf,three
46252,46252,tf,0.0754246360011166,False,tf,three
46253,46253,tf,0.075171238000621,False,tf,three
46254,46254,tf,0.0753271659996244,False,tf,three
46255,46255,tf,0.0754521889975876,False,tf,three
46256,46256,tf,0.075334406006732,False,tf,three
46257,46257,tf,0.0755115720021422,False,tf,three
46258,46258,tf,0.0754044720015372,False,tf,three
46259,46259,tf,0.0755952470062766,False,tf,three
46260,46260,tf,0.0750672130016028,False,tf,three
46261,46261,tf,0.0756328180068521,False,tf,three
46262,46262,tf,0.0755117570006405,False,tf,three
46263,46263,tf,0.0751586480037076,False,tf,three
46264,46264,tf,0.0753388310040463,False,tf,three
46265,46265,tf,0.0752558579988544,False,tf,three
46266,46266,tf,0.0759380250019603,False,tf,three
46267,46267,tf,0.0754389499998069,False,tf,three
46268,46268,tf,0.0753719749991432,False,tf,three
46269,46269,tf,0.075032086999272,False,tf,three
46270,46270,tf,0.076011313998606,False,tf,three
46271,46271,tf,0.0750189399986993,False,tf,three
46272,46272,tf,0.0752329909955733,False,tf,three
46273,46273,tf,0.0751390189980156,False,tf,three
46274,46274,tf,0.0754767789985635,False,tf,three
46275,46275,tf,0.0751582770026288,False,tf,three
46276,46276,tf,0.0751064490032149,False,tf,three
46277,46277,tf,0.0754281180052203,False,tf,three
46278,46278,tf,0.0754174150060862,False,tf,three
46279,46279,tf,0.0770574950001901,False,tf,three
46280,46280,tf,0.0756747580016963,False,tf,three
46281,46281,tf,0.0751188729991554,False,tf,three
46282,46282,tf,0.0753028719991562,False,tf,three
46283,46283,tf,0.0752889099967433,False,tf,three
46284,46284,tf,0.0750816739964648,False,tf,three
46285,46285,tf,0.0754720199984149,False,tf,three
46286,46286,tf,0.075132019999728,False,tf,three
46287,46287,tf,0.0751165039982879,False,tf,three
46288,46288,tf,0.0754625949994078,False,tf,three
46289,46289,tf,0.0751160770014394,False,tf,three
46290,46290,tf,0.0763532019991544,False,tf,three
46291,46291,tf,0.0756642770065809,False,tf,three
46292,46292,tf,0.0753079639980569,False,tf,three
46293,46293,tf,0.0758500340016326,False,tf,three
46294,46294,tf,0.0792998440010706,False,tf,three
46295,46295,tf,0.0751311310013989,False,tf,three
46296,46296,tf,0.0752884470057324,False,tf,three
46297,46297,tf,0.075377531000413,False,tf,three
46298,46298,tf,0.075231861002976,False,tf,three
46299,46299,tf,0.0750747490019421,False,tf,three
46300,46300,tf,0.0750327720015775,False,tf,three
46301,46301,tf,0.0752902070016716,False,tf,three
46302,46302,tf,0.0749131179982214,False,tf,three
46303,46303,tf,0.0753812519978964,False,tf,three
46304,46304,tf,0.0755987470038235,False,tf,three
46305,46305,tf,0.0752080300007946,False,tf,three
46306,46306,tf,0.0753982129972428,False,tf,three
46307,46307,tf,0.0754297099992982,False,tf,three
46308,46308,tf,0.0752961319958558,False,tf,three
46309,46309,tf,0.0757393429958028,False,tf,three
46310,46310,tf,0.0755389020050643,False,tf,three
46311,46311,tf,0.075308131003112,False,tf,three
46312,46312,tf,0.0752638949998072,False,tf,three
46313,46313,tf,0.0755109789970447,False,tf,three
46314,46314,tf,0.0757389909995254,False,tf,three
46315,46315,tf,0.0751518329998361,False,tf,three
46316,46316,tf,0.0754862590038101,False,tf,three
46317,46317,tf,0.0753988060023402,False,tf,three
46318,46318,tf,0.0754919259998132,False,tf,three
46319,46319,tf,0.0754210999948554,False,tf,three
46320,46320,tf,0.0753928250051103,False,tf,three
46321,46321,tf,0.075365402000898,False,tf,three
46322,46322,tf,0.0753250920024584,False,tf,three
46323,46323,tf,0.0753748639981495,False,tf,three
46324,46324,tf,0.0754460050011402,False,tf,three
46325,46325,tf,0.0753514410025673,False,tf,three
46326,46326,tf,0.0756772009990527,False,tf,three
46327,46327,tf,0.0754744829973788,False,tf,three
46328,46328,tf,0.0753652729981695,False,tf,three
46329,46329,tf,0.0754869450029218,False,tf,three
46330,46330,tf,0.0751198919970193,False,tf,three
46331,46331,tf,0.0754752049979288,False,tf,three
46332,46332,tf,0.0751752190044499,False,tf,three
46333,46333,tf,0.0752104190032696,False,tf,three
46334,46334,tf,0.075319796000258,False,tf,three
46335,46335,tf,0.0753841410041786,False,tf,three
46336,46336,tf,0.0751980870045372,False,tf,three
46337,46337,tf,0.0755669349964591,False,tf,three
46338,46338,tf,0.0750345300039043,False,tf,three
46339,46339,tf,0.0761744990013539,False,tf,three
46340,46340,tf,0.0753862150013446,False,tf,three
46341,46341,tf,0.0755762870030594,False,tf,three
46342,46342,tf,0.075505091001105,False,tf,three
46343,46343,tf,0.0754384680039947,False,tf,three
46344,46344,tf,0.0753838079981505,False,tf,three
46345,46345,tf,0.0756057649996364,False,tf,three
46346,46346,tf,0.0757071420011925,False,tf,three
46347,46347,tf,0.0755261439990135,False,tf,three
46348,46348,tf,0.0755851380017702,False,tf,three
46349,46349,tf,0.0751767929978086,False,tf,three
46350,46350,tf,0.0759496719983872,False,tf,three
46351,46351,tf,0.0754094710064237,False,tf,three
46352,46352,tf,0.0753391089965589,False,tf,three
46353,46353,tf,0.0754145269966102,False,tf,three
46354,46354,tf,0.0756502970034489,False,tf,three
46355,46355,tf,0.0752438229974359,False,tf,three
46356,46356,tf,0.0753839930039248,False,tf,three
46357,46357,tf,0.0749709270021412,False,tf,three
46358,46358,tf,0.0750768049983889,False,tf,three
46359,46359,tf,0.0753027609971468,False,tf,three
46360,46360,tf,0.075501573002839,False,tf,three
46361,46361,tf,0.0751729229959892,False,tf,three
46362,46362,tf,0.0755598250034381,False,tf,three
46363,46363,tf,0.0753503860032651,False,tf,three
46364,46364,tf,0.0795773689969792,False,tf,three
46365,46365,tf,0.0754339869963587,False,tf,three
46366,46366,tf,0.0761047659980249,False,tf,three
46367,46367,tf,0.0756315400067251,False,tf,three
46368,46368,tf,0.0754617990023689,False,tf,three
46369,46369,tf,0.0757583970043924,False,tf,three
46370,46370,tf,0.0755314400012139,False,tf,three
46371,46371,tf,0.0752313429984496,False,tf,three
46372,46372,tf,0.0752454329995089,False,tf,three
46373,46373,tf,0.0755878599957213,False,tf,three
46374,46374,tf,0.0752592839999124,False,tf,three
46375,46375,tf,0.0770284250029362,False,tf,three
46376,46376,tf,0.0752704129990888,False,tf,three
46377,46377,tf,0.0751065969961928,False,tf,three
46378,46378,tf,0.0753753640019567,False,tf,three
46379,46379,tf,0.0753526819971739,False,tf,three
46380,46380,tf,0.0753702910005813,False,tf,three
46381,46381,tf,0.0754045640060212,False,tf,three
46382,46382,tf,0.0752106779982568,False,tf,three
46383,46383,tf,0.0752243810056825,False,tf,three
46384,46384,tf,0.0752933920011855,False,tf,three
46385,46385,tf,0.0756217450034455,False,tf,three
46386,46386,tf,0.0754506519951974,False,tf,three
46387,46387,tf,0.0752824849987519,False,tf,three
46388,46388,tf,0.0757319549957173,False,tf,three
46389,46389,tf,0.0756911819989909,False,tf,three
46390,46390,tf,0.0752342870036955,False,tf,three
46391,46391,tf,0.0753334980036015,False,tf,three
46392,46392,tf,0.0751571650034748,False,tf,three
46393,46393,tf,0.0753009280015248,False,tf,three
46394,46394,tf,0.0755062020034529,False,tf,three
46395,46395,tf,0.0752629319977131,False,tf,three
46396,46396,tf,0.0752358419995289,False,tf,three
46397,46397,tf,0.0753538659992045,False,tf,three
46398,46398,tf,0.0750520110013894,False,tf,three
46399,46399,tf,0.0755053679968114,False,tf,three
46400,46400,tf,0.0753359240043209,False,tf,three
46401,46401,tf,0.0755013140005758,False,tf,three
46402,46402,tf,0.0749743339983979,False,tf,three
46403,46403,tf,0.0755002759979106,False,tf,three
46404,46404,tf,0.0751086890013539,False,tf,three
46405,46405,tf,0.0750223099967115,False,tf,three
46406,46406,tf,0.0749154329969314,False,tf,three
46407,46407,tf,0.0754352090007159,False,tf,three
46408,46408,tf,0.0747343600014573,False,tf,three
46409,46409,tf,0.075302447003196,False,tf,three
46410,46410,tf,0.0755961550021311,False,tf,three
46411,46411,tf,0.0751946059972397,False,tf,three
46412,46412,tf,0.0754191749947494,False,tf,three
46413,46413,tf,0.0755725459966925,False,tf,three
46414,46414,tf,0.0758017249972908,False,tf,three
46415,46415,tf,0.0758014840030227,False,tf,three
46416,46416,tf,0.0758964369961177,False,tf,three
46417,46417,tf,0.0755972840051981,False,tf,three
46418,46418,tf,0.0752248619974125,False,tf,three
46419,46419,tf,0.0752499700029147,False,tf,three
46420,46420,tf,0.0753583289988455,False,tf,three
46421,46421,tf,0.0752712829998927,False,tf,three
46422,46422,tf,0.0750731200023437,False,tf,three
46423,46423,tf,0.0756465200029197,False,tf,three
46424,46424,tf,0.0749448179994942,False,tf,three
46425,46425,tf,0.0752436940019833,False,tf,three
46426,46426,tf,0.0755888409985345,False,tf,three
46427,46427,tf,0.0752219729984062,False,tf,three
46428,46428,tf,0.0751485180007875,False,tf,three
46429,46429,tf,0.0753085379983531,False,tf,three
46430,46430,tf,0.0753517919947626,False,tf,three
46431,46431,tf,0.0759084169985726,False,tf,three
46432,46432,tf,0.0752228250057669,False,tf,three
46433,46433,tf,0.0752644499953021,False,tf,three
46434,46434,tf,0.0751496290031354,False,tf,three
46435,46435,tf,0.0751540920027764,False,tf,three
46436,46436,tf,0.0759901299970806,False,tf,three
46437,46437,tf,0.0759176010033115,False,tf,three
46438,46438,tf,0.0752971320034703,False,tf,three
46439,46439,tf,0.0760877859938773,False,tf,three
46440,46440,tf,0.0751229840025189,False,tf,three
46441,46441,tf,0.0751517399985459,False,tf,three
46442,46442,tf,0.0755786940062535,False,tf,three
46443,46443,tf,0.0752076970020425,False,tf,three
46444,46444,tf,0.0758388510002987,False,tf,three
46445,46445,tf,0.075275392999174,False,tf,three
46446,46446,tf,0.0750826369985588,False,tf,three
46447,46447,tf,0.0752073080002446,False,tf,three
46448,46448,tf,0.0756471860004239,False,tf,three
46449,46449,tf,0.0751730900010443,False,tf,three
46450,46450,tf,0.0754106380045414,False,tf,three
46451,46451,tf,0.0754614289980963,False,tf,three
46452,46452,tf,0.0802984760011895,False,tf,three
46453,46453,tf,0.0756407429944374,False,tf,three
46454,46454,tf,0.0752862259978428,False,tf,three
46455,46455,tf,0.0753059459966607,False,tf,three
46456,46456,tf,0.075643112999387,False,tf,three
46457,46457,tf,0.0753479599952697,False,tf,three
46458,46458,tf,0.0755430680001154,False,tf,three
46459,46459,tf,0.0757911889959359,False,tf,three
46460,46460,tf,0.0751440369931515,False,tf,three
46461,46461,tf,0.0752435639951727,False,tf,three
46462,46462,tf,0.0754498009991948,False,tf,three
46463,46463,tf,0.0752736719950917,False,tf,three
46464,46464,tf,0.0751167260023066,False,tf,three
46465,46465,tf,0.0753399790046387,False,tf,three
46466,46466,tf,0.0749858320050407,False,tf,three
46467,46467,tf,0.075194716999249,False,tf,three
46468,46468,tf,0.0751946609962033,False,tf,three
46469,46469,tf,0.0753101860027527,False,tf,three
46470,46470,tf,0.0753261479985667,False,tf,three
46471,46471,tf,0.0753692720027174,False,tf,three
46472,46472,tf,0.0757489160023396,False,tf,three
46473,46473,tf,0.0756158380027045,False,tf,three
46474,46474,tf,0.0750167730002431,False,tf,three
46475,46475,tf,0.0749535590002778,False,tf,three
46476,46476,tf,0.0753604950004955,False,tf,three
46477,46477,tf,0.0753115010011242,False,tf,three
46478,46478,tf,0.0754325059970142,False,tf,three
46479,46479,tf,0.0755313289992045,False,tf,three
46480,46480,tf,0.0753753829994821,False,tf,three
46481,46481,tf,0.0752250470031867,False,tf,three
46482,46482,tf,0.0751272980050998,False,tf,three
46483,46483,tf,0.0754908520029857,False,tf,three
46484,46484,tf,0.075130261000595,False,tf,three
46485,46485,tf,0.0754229149970342,False,tf,three
46486,46486,tf,0.0764816890005022,False,tf,three
46487,46487,tf,0.0759644659992773,False,tf,three
46488,46488,tf,0.0754568370030028,False,tf,three
46489,46489,tf,0.0757854309995309,False,tf,three
46490,46490,tf,0.0753830489993561,False,tf,three
46491,46491,tf,0.0753919730050256,False,tf,three
46492,46492,tf,0.0755357360030757,False,tf,three
46493,46493,tf,0.0756591300014406,False,tf,three
46494,46494,tf,0.0750848769966978,False,tf,three
46495,46495,tf,0.075227455003187,False,tf,three
46496,46496,tf,0.0753696799947647,False,tf,three
46497,46497,tf,0.0752792080020299,False,tf,three
46498,46498,tf,0.0755837489996338,False,tf,three
46499,46499,tf,0.0753148160001728,False,tf,three
46500,46500,tf,0.0756713320006383,False,tf,three
46501,46501,tf,0.0859693389938911,False,tf,three
46502,46502,tf,0.0752246029951493,False,tf,three
46503,46503,tf,0.0751264100035769,False,tf,three
46504,46504,tf,0.0754619849976734,False,tf,three
46505,46505,tf,0.0757630070002051,False,tf,three
46506,46506,tf,0.0755239780046395,False,tf,three
46507,46507,tf,0.0750622499981545,False,tf,three
46508,46508,tf,0.0755655839966493,False,tf,three
46509,46509,tf,0.0752188990009017,False,tf,three
46510,46510,tf,0.0754288769967388,False,tf,three
46511,46511,tf,0.0754276730003766,False,tf,three
46512,46512,tf,0.0754302839995944,False,tf,three
46513,46513,tf,0.0755648439953802,False,tf,three
46514,46514,tf,0.0754552439975668,False,tf,three
46515,46515,tf,0.0756844230054412,False,tf,three
46516,46516,tf,0.0752333980053663,False,tf,three
46517,46517,tf,0.0747412849959801,False,tf,three
46518,46518,tf,0.0759133799947449,False,tf,three
46519,46519,tf,0.0753625139986979,False,tf,three
46520,46520,tf,0.0753902330034179,False,tf,three
46521,46521,tf,0.0751841809978941,False,tf,three
46522,46522,tf,0.0751514260045951,False,tf,three
46523,46523,tf,0.0752285469934577,False,tf,three
46524,46524,tf,0.0748812140009249,False,tf,three
46525,46525,tf,0.0753995090053649,False,tf,three
46526,46526,tf,0.0754330429990659,False,tf,three
46527,46527,tf,0.0750661380006931,False,tf,three
46528,46528,tf,0.0751078370012692,False,tf,three
46529,46529,tf,0.0754225259952363,False,tf,three
46530,46530,tf,0.0752765230063232,False,tf,three
46531,46531,tf,0.075556529998721,False,tf,three
46532,46532,tf,0.0759756870029377,False,tf,three
46533,46533,tf,0.0753933619998861,False,tf,three
46534,46534,tf,0.0755507530047907,False,tf,three
46535,46535,tf,0.0751570730062667,False,tf,three
46536,46536,tf,0.0752349169997614,False,tf,three
46537,46537,tf,0.0753918810005416,False,tf,three
46538,46538,tf,0.0749098779997439,False,tf,three
46539,46539,tf,0.0752508220029994,False,tf,three
46540,46540,tf,0.0750677870018989,False,tf,three
46541,46541,tf,0.0751556840041303,False,tf,three
46542,46542,tf,0.0756152079993626,False,tf,three
46543,46543,tf,0.0751228730005095,False,tf,three
46544,46544,tf,0.0749840550051885,False,tf,three
46545,46545,tf,0.0753068720005103,False,tf,three
46546,46546,tf,0.0754510780025157,False,tf,three
46547,46547,tf,0.0756154490009066,False,tf,three
46548,46548,tf,0.0751517210010206,False,tf,three
46549,46549,tf,0.0759549119975417,False,tf,three
46550,46550,tf,0.0756146350031485,False,tf,three
46551,46551,tf,0.0754864449991146,False,tf,three
46552,46552,tf,0.0754645030028768,False,tf,three
46553,46553,tf,0.0760512720007682,False,tf,three
46554,46554,tf,0.0748965079983463,False,tf,three
46555,46555,tf,0.0756668879985227,False,tf,three
46556,46556,tf,0.0755388840043451,False,tf,three
46557,46557,tf,0.0758417580000241,False,tf,three
46558,46558,tf,0.0751840879966039,False,tf,three
46559,46559,tf,0.0750914320014999,False,tf,three
46560,46560,tf,0.075461002998054,False,tf,three
46561,46561,tf,0.0755147939999005,False,tf,three
46562,46562,tf,0.074970038003812,False,tf,three
46563,46563,tf,0.0757881339959567,False,tf,three
46564,46564,tf,0.0751799780045985,False,tf,three
46565,46565,tf,0.0753219629987143,False,tf,three
46566,46566,tf,0.0773352429969236,False,tf,three
46567,46567,tf,0.0750764900003559,False,tf,three
46568,46568,tf,0.0751146699985838,False,tf,three
46569,46569,tf,0.0822790009988239,False,tf,three
46570,46570,tf,0.0748087039974052,False,tf,three
46571,46571,tf,0.0751469079987146,False,tf,three
46572,46572,tf,0.0756152089961688,False,tf,three
46573,46573,tf,0.0749186360044404,False,tf,three
46574,46574,tf,0.0757260850004968,False,tf,three
46575,46575,tf,0.0756668510002782,False,tf,three
46576,46576,tf,0.0753436079976381,False,tf,three
46577,46577,tf,0.075517312005104,False,tf,three
46578,46578,tf,0.0754252839979017,False,tf,three
46579,46579,tf,0.0754456340000615,False,tf,three
46580,46580,tf,0.0753683459988678,False,tf,three
46581,46581,tf,0.0752307130023837,False,tf,three
46582,46582,tf,0.0753781780003919,False,tf,three
46583,46583,tf,0.0751484080028603,False,tf,three
46584,46584,tf,0.0754317839964642,False,tf,three
46585,46585,tf,0.0755359939939808,False,tf,three
46586,46586,tf,0.07564039099816,False,tf,three
46587,46587,tf,0.0749346339944168,False,tf,three
46588,46588,tf,0.0754304319998482,False,tf,three
46589,46589,tf,0.0754852780009969,False,tf,three
46590,46590,tf,0.0753681050045997,False,tf,three
46591,46591,tf,0.0752360830010729,False,tf,three
46592,46592,tf,0.0758704769978066,False,tf,three
46593,46593,tf,0.0751603880053153,False,tf,three
46594,46594,tf,0.0750743410026189,False,tf,three
46595,46595,tf,0.0755598250034381,False,tf,three
46596,46596,tf,0.0754760749987326,False,tf,three
46597,46597,tf,0.0754826859993045,False,tf,three
46598,46598,tf,0.0755237000048509,False,tf,three
46599,46599,tf,0.0753714390011737,False,tf,three
46600,46600,tf,0.0755970620011794,False,tf,three
46601,46601,tf,0.0754148039995925,False,tf,three
46602,46602,tf,0.07545189299708,False,tf,three
46603,46603,tf,0.075250784997479,False,tf,three
46604,46604,tf,0.0750902469953871,False,tf,three
46605,46605,tf,0.07563441000093,False,tf,three
46606,46606,tf,0.0751536290044896,False,tf,three
46607,46607,tf,0.0750995790003798,False,tf,three
46608,46608,tf,0.0749447630005306,False,tf,three
46609,46609,tf,0.0758025399991311,False,tf,three
46610,46610,tf,0.0756937180049135,False,tf,three
46611,46611,tf,0.0754539850022411,False,tf,three
46612,46612,tf,0.0750754889959353,False,tf,three
46613,46613,tf,0.0764502279998851,False,tf,three
46614,46614,tf,0.0751087259995983,False,tf,three
46615,46615,tf,0.0752848740012268,False,tf,three
46616,46616,tf,0.0752233629973488,False,tf,three
46617,46617,tf,0.0761403370051994,False,tf,three
46618,46618,tf,0.0752884850007831,False,tf,three
46619,46619,tf,0.0751196880009956,False,tf,three
46620,46620,tf,0.0753481819992885,False,tf,three
46621,46621,tf,0.0754803160016308,False,tf,three
46622,46622,tf,0.0752266399940708,False,tf,three
46623,46623,tf,0.0757758210020256,False,tf,three
46624,46624,tf,0.0753289250060333,False,tf,three
46625,46625,tf,0.0753063160009333,False,tf,three
46626,46626,tf,0.0754819819994736,False,tf,three
46627,46627,tf,0.0754504299984546,False,tf,three
46628,46628,tf,0.0750953390015638,False,tf,three
46629,46629,tf,0.0753311279986519,False,tf,three
46630,46630,tf,0.0756572040045284,False,tf,three
46631,46631,tf,0.0755028500061598,False,tf,three
46632,46632,tf,0.0754331169955548,False,tf,three
46633,46633,tf,0.0754986840038327,False,tf,three
46634,46634,tf,0.0755999140019412,False,tf,three
46635,46635,tf,0.0754755749949254,False,tf,three
46636,46636,tf,0.0753914739980246,False,tf,three
46637,46637,tf,0.0757586559993797,False,tf,three
46638,46638,tf,0.0755827309985761,False,tf,three
46639,46639,tf,0.0753309249994345,False,tf,three
46640,46640,tf,0.0754150450011366,False,tf,three
46641,46641,tf,0.0760248680016957,False,tf,three
46642,46642,tf,0.075064917000418,False,tf,three
46643,46643,tf,0.0757568219996756,False,tf,three
46644,46644,tf,0.0752398969998466,False,tf,three
46645,46645,tf,0.0753791780007304,False,tf,three
46646,46646,tf,0.0749881649971939,False,tf,three
46647,46647,tf,0.0747654680017149,False,tf,three
46648,46648,tf,0.0759221379994414,False,tf,three
