,latency,thread count,API,Load
10538,0.0439247700001033,4,delegate,No load
10539,0.0435779199999615,4,delegate,No load
10540,0.0425364479999643,4,delegate,No load
10541,0.0431451100000686,4,delegate,No load
10542,0.0426413919999504,4,delegate,No load
10543,0.0477210690000902,4,delegate,No load
10544,0.042586725999854,4,delegate,No load
10545,0.0432918679998692,4,delegate,No load
10546,0.0474824410000565,4,delegate,No load
10547,0.0446925219998775,4,delegate,No load
10548,0.0437073279999822,4,delegate,No load
10549,0.0423180440000123,4,delegate,No load
10550,0.0426183729998683,4,delegate,No load
10551,0.0428032419999908,4,delegate,No load
10552,0.0424638380000033,4,delegate,No load
10553,0.0426670029999058,4,delegate,No load
10554,0.0444176539999716,4,delegate,No load
10555,0.042882223000106,4,delegate,No load
10556,0.0445230979998996,4,delegate,No load
10557,0.0438792509999075,4,delegate,No load
10558,0.0429018349998386,4,delegate,No load
10559,0.0426856879998922,4,delegate,No load
10560,0.0426260769997952,4,delegate,No load
10561,0.042658337000148,4,delegate,No load
10562,0.0425513010000031,4,delegate,No load
10563,0.042526670999905,4,delegate,No load
10564,0.0427434840000842,4,delegate,No load
10565,0.0428179089999503,4,delegate,No load
10566,0.0427123739998478,4,delegate,No load
10567,0.0425394490000599,4,delegate,No load
10568,0.044303617999958,4,delegate,No load
10569,0.0424654859998554,4,delegate,No load
10570,0.042991518000008,4,delegate,No load
10571,0.042460764999987,4,delegate,No load
10572,0.0426420779999716,4,delegate,No load
10573,0.0431897020000633,4,delegate,No load
10574,0.0429038519998812,4,delegate,No load
10575,0.0479269549998662,4,delegate,No load
10576,0.045229701999915,4,delegate,No load
10577,0.0432537199999387,4,delegate,No load
10578,0.0437178639999729,4,delegate,No load
10579,0.0427499289999104,4,delegate,No load
10580,0.0428382239999791,4,delegate,No load
10581,0.043969362000098,4,delegate,No load
10582,0.0429724629998418,4,delegate,No load
10583,0.0426922809999723,4,delegate,No load
10584,0.0428507419999277,4,delegate,No load
10585,0.0431091469999955,4,delegate,No load
10586,0.0427781319999667,4,delegate,No load
10587,0.0430258890000914,4,delegate,No load
10588,0.0430881100000988,4,delegate,No load
10589,0.0434272929999224,4,delegate,No load
10590,0.042788001999952,4,delegate,No load
10591,0.0428064650000123,4,delegate,No load
10592,0.0426419479999822,4,delegate,No load
10593,0.0426555779999944,4,delegate,No load
10594,0.0430600930001219,4,delegate,No load
10595,0.0430830550001246,4,delegate,No load
10596,0.0426825770000505,4,delegate,No load
10597,0.0479804740000417,4,delegate,No load
10598,0.0488379099999747,4,delegate,No load
10599,0.0428057429999171,4,delegate,No load
10600,0.0431494990000373,4,delegate,No load
10601,0.0430045379998773,4,delegate,No load
10602,0.0427737620000243,4,delegate,No load
10603,0.0434504960001049,4,delegate,No load
10604,0.042967740999984,4,delegate,No load
10605,0.0479471590001594,4,delegate,No load
10606,0.0429509819998656,4,delegate,No load
10607,0.0426831879999554,4,delegate,No load
10608,0.0427857060001315,4,delegate,No load
10609,0.0429282420000163,4,delegate,No load
10610,0.0489488910000091,4,delegate,No load
10611,0.0424746910000521,4,delegate,No load
10612,0.0429170389998034,4,delegate,No load
10613,0.0429574089998823,4,delegate,No load
10614,0.0433164240000678,4,delegate,No load
10615,0.0430057040000519,4,delegate,No load
10616,0.0424743199998829,4,delegate,No load
10617,0.0429136489999564,4,delegate,No load
10618,0.0428104840000287,4,delegate,No load
10619,0.0428173169998444,4,delegate,No load
10620,0.0424740799999199,4,delegate,No load
10621,0.0427118729999165,4,delegate,No load
10622,0.0457438460000503,4,delegate,No load
10623,0.0430217600001014,4,delegate,No load
10624,0.0424109130001397,4,delegate,No load
10625,0.0427130949999536,4,delegate,No load
10626,0.0430947219999779,4,delegate,No load
10627,0.0430864820000351,4,delegate,No load
10628,0.042845613000054,4,delegate,No load
10629,0.0425148570000146,4,delegate,No load
10630,0.0426207269999849,4,delegate,No load
10631,0.0423900430000685,4,delegate,No load
10632,0.043159887999991,4,delegate,No load
10633,0.0426109299999097,4,delegate,No load
10634,0.0430284070000652,4,delegate,No load
10635,0.045579607000036,4,delegate,No load
10636,0.0429551489999084,4,delegate,No load
10637,0.0424366910001481,4,delegate,No load
10638,0.0422200259999954,4,delegate,No load
10639,0.0428322800000842,4,delegate,No load
10640,0.0423153590002129,4,delegate,No load
10641,0.042624466999996,4,delegate,No load
10642,0.0500997519998236,4,delegate,No load
10643,0.0424312279999412,4,delegate,No load
10644,0.0428724089999832,4,delegate,No load
10645,0.0487723000001096,4,delegate,No load
10646,0.0430498340001577,4,delegate,No load
10647,0.0426656889999321,4,delegate,No load
10648,0.0433021090000238,4,delegate,No load
10649,0.0426326150000022,4,delegate,No load
10650,0.0426474289999987,4,delegate,No load
10651,0.0425226900001689,4,delegate,No load
10652,0.0439010110001163,4,delegate,No load
10653,0.0425752819999161,4,delegate,No load
10654,0.0427508360000956,4,delegate,No load
10655,0.0427389850001418,4,delegate,No load
10656,0.0489688730001489,4,delegate,No load
10657,0.0448856499999692,4,delegate,No load
10658,0.0440938240001287,4,delegate,No load
10659,0.0425708190000477,4,delegate,No load
10660,0.0426365410000926,4,delegate,No load
10661,0.0425823010000385,4,delegate,No load
10662,0.0425162829999408,4,delegate,No load
10663,0.0430937409998932,4,delegate,No load
10664,0.0429536489998554,4,delegate,No load
10665,0.0431826659998932,4,delegate,No load
10666,0.0427627809999648,4,delegate,No load
10667,0.0445755980001649,4,delegate,No load
10668,0.0428180769999926,4,delegate,No load
10669,0.0426427079999029,4,delegate,No load
10670,0.043132074000141,4,delegate,No load
10671,0.0457921790000455,4,delegate,No load
10672,0.0429803890001494,4,delegate,No load
10673,0.0430675000000064,4,delegate,No load
10674,0.042692187999819,4,delegate,No load
10675,0.0428132060001189,4,delegate,No load
10676,0.0439735659999769,4,delegate,No load
10677,0.042268378000017,4,delegate,No load
10678,0.0431551109998054,4,delegate,No load
10679,0.0423278959999606,4,delegate,No load
10680,0.042736429000115,4,delegate,No load
10681,0.0426060039999356,4,delegate,No load
10682,0.0427958549998948,4,delegate,No load
10683,0.0471169639999971,4,delegate,No load
10684,0.0449190760000419,4,delegate,No load
10685,0.0460953249998965,4,delegate,No load
10686,0.042440895000027,4,delegate,No load
10687,0.0436275330000626,4,delegate,No load
10688,0.0426812630000768,4,delegate,No load
10689,0.0427192999998169,4,delegate,No load
10690,0.0522298250000403,4,delegate,No load
10691,0.0434421449999717,4,delegate,No load
10692,0.0429495939999924,4,delegate,No load
10693,0.0431784250001783,4,delegate,No load
10694,0.0445658020000792,4,delegate,No load
10695,0.0428077809999649,4,delegate,No load
10696,0.0432977199998276,4,delegate,No load
10697,0.0429299459999583,4,delegate,No load
10698,0.0431360550001045,4,delegate,No load
10699,0.0438718999998855,4,delegate,No load
10700,0.0426255229999696,4,delegate,No load
10701,0.0427465039999788,4,delegate,No load
10702,0.0431140739999591,4,delegate,No load
10703,0.0424168209999606,4,delegate,No load
10704,0.0433590530001311,4,delegate,No load
10705,0.0429758350001066,4,delegate,No load
10706,0.0432449059999271,4,delegate,No load
10707,0.0431077409998579,4,delegate,No load
10708,0.0425971900001513,4,delegate,No load
10709,0.0458540679999259,4,delegate,No load
10710,0.0427011149999998,4,delegate,No load
10711,0.0429634279998936,4,delegate,No load
10712,0.042565894000063,4,delegate,No load
10713,0.0426445410000724,4,delegate,No load
10714,0.0455778299999565,4,delegate,No load
10715,0.0426754299999174,4,delegate,No load
10716,0.0425351720000435,4,delegate,No load
10717,0.0424456729999747,4,delegate,No load
10718,0.0428712800000994,4,delegate,No load
10719,0.0431755729998712,4,delegate,No load
10720,0.042816946999892,4,delegate,No load
10721,0.0438637709999056,4,delegate,No load
10722,0.0429734639999423,4,delegate,No load
10723,0.0441265100000691,4,delegate,No load
10724,0.0427533179999954,4,delegate,No load
10725,0.042725707000045,4,delegate,No load
10726,0.0426842629999555,4,delegate,No load
10727,0.0433291839999583,4,delegate,No load
10728,0.042582541999991,4,delegate,No load
10729,0.0431462040000951,4,delegate,No load
10730,0.0426649860000907,4,delegate,No load
10731,0.0428427070000907,4,delegate,No load
10732,0.0428401320000375,4,delegate,No load
10733,0.0447265970001353,4,delegate,No load
10734,0.0429904280001665,4,delegate,No load
10735,0.0431878330000472,4,delegate,No load
10736,0.0428785950000474,4,delegate,No load
10737,0.0519661979999455,4,delegate,No load
10738,0.0433146469999883,4,delegate,No load
10739,0.0439928440000585,4,delegate,No load
10740,0.0427554670000063,4,delegate,No load
10741,0.0431113329998424,4,delegate,No load
10742,0.0457598100001632,4,delegate,No load
10743,0.0430592599998362,4,delegate,No load
10744,0.0441805460000068,4,delegate,No load
10745,0.0430521860000681,4,delegate,No load
10746,0.0433249980001164,4,delegate,No load
10747,0.042687929000067,4,delegate,No load
10748,0.0426262089999909,4,delegate,No load
10749,0.042537153000012,4,delegate,No load
10750,0.0427478930000688,4,delegate,No load
10751,0.0426772819998859,4,delegate,No load
10752,0.0425501719998919,4,delegate,No load
10753,0.0468164110000088,4,delegate,No load
10754,0.0425135610000779,4,delegate,No load
10755,0.0427855219998036,4,delegate,No load
10756,0.0424415249999583,4,delegate,No load
10757,0.0424394509998364,4,delegate,No load
10758,0.0426246720001017,4,delegate,No load
10759,0.042588189999833,4,delegate,No load
10760,0.0423570259999905,4,delegate,No load
10761,0.0440477699999064,4,delegate,No load
10762,0.0428910759999325,4,delegate,No load
10763,0.0425741899998683,4,delegate,No load
10764,0.0431375919999936,4,delegate,No load
10765,0.0430357600000661,4,delegate,No load
10766,0.0427560589998847,4,delegate,No load
10767,0.042531616999895,4,delegate,No load
10768,0.0429513530000349,4,delegate,No load
10769,0.0436180880001302,4,delegate,No load
10770,0.0431670000000394,4,delegate,No load
10771,0.0424338769998939,4,delegate,No load
10772,0.0434359050000239,4,delegate,No load
10773,0.0534575180001866,4,delegate,No load
10774,0.0428851689998737,4,delegate,No load
10775,0.0424451549999957,4,delegate,No load
10776,0.0426215969998793,4,delegate,No load
10777,0.0426714299999275,4,delegate,No load
10778,0.042702448,4,delegate,No load
10779,0.0431848150001314,4,delegate,No load
10780,0.0437881049999759,4,delegate,No load
10781,0.0430295190001288,4,delegate,No load
10782,0.0425926909999816,4,delegate,No load
10783,0.0430047600000307,4,delegate,No load
10784,0.0463163050001185,4,delegate,No load
10785,0.0434137390000159,4,delegate,No load
10786,0.0426425230000404,4,delegate,No load
10787,0.0427027440000529,4,delegate,No load
10788,0.0432222029999138,4,delegate,No load
10789,0.0428029659999538,4,delegate,No load
10790,0.0436859769999955,4,delegate,No load
10791,0.0438383270000031,4,delegate,No load
10792,0.0435200889999123,4,delegate,No load
10793,0.044077881000021,4,delegate,No load
10794,0.0427047079999738,4,delegate,No load
10795,0.0454701459998432,4,delegate,No load
10796,0.0438096059999679,4,delegate,No load
10797,0.0425411720000283,4,delegate,No load
10798,0.0456099040000026,4,delegate,No load
10799,0.0440873620000275,4,delegate,No load
10800,0.0425638209999306,4,delegate,No load
10801,0.0450507789998937,4,delegate,No load
10802,0.0426037449999512,4,delegate,No load
10803,0.0422740819999489,4,delegate,No load
10804,0.0425530790000721,4,delegate,No load
10805,0.0425729129999581,4,delegate,No load
10806,0.0426639310001064,4,delegate,No load
10807,0.0437624759999835,4,delegate,No load
10808,0.0421939710001879,4,delegate,No load
10809,0.0546831739998197,4,delegate,No load
10810,0.0427503369999158,4,delegate,No load
10811,0.0425334689998635,4,delegate,No load
10812,0.0424025620000065,4,delegate,No load
10813,0.0425615609999567,4,delegate,No load
10814,0.0425872649998382,4,delegate,No load
10815,0.0428484469998693,4,delegate,No load
10816,0.042782465999835,4,delegate,No load
10817,0.0422424900000351,4,delegate,No load
10818,0.0430858160000298,4,delegate,No load
10819,0.042800484999816,4,delegate,No load
10820,0.0423285080000823,4,delegate,No load
10821,0.0427179299999807,4,delegate,No load
10822,0.0425294509998366,4,delegate,No load
10823,0.0424304690000099,4,delegate,No load
10824,0.0464171379999243,4,delegate,No load
10825,0.042776078000088,4,delegate,No load
10826,0.0425950420001299,4,delegate,No load
10827,0.0438770119999389,4,delegate,No load
10828,0.0423926729999948,4,delegate,No load
10829,0.0424067839999224,4,delegate,No load
10830,0.0425682840000263,4,delegate,No load
10831,0.0425483569999869,4,delegate,No load
10832,0.0425346170000011,4,delegate,No load
10833,0.0425094879999505,4,delegate,No load
10834,0.0425199690000681,4,delegate,No load
10835,0.0423792669998874,4,delegate,No load
10836,0.0437185139999201,4,delegate,No load
10837,0.0429705569999896,4,delegate,No load
10838,0.0430773340001451,4,delegate,No load
10839,0.0424524140000812,4,delegate,No load
10840,0.0425140620000092,4,delegate,No load
10841,0.0425315800000589,4,delegate,No load
10842,0.0422902860000249,4,delegate,No load
10843,0.0423971930001698,4,delegate,No load
10844,0.0511352060000263,4,delegate,No load
10845,0.0460728069999731,4,delegate,No load
10846,0.0440536589999283,4,delegate,No load
10847,0.0424990619999334,4,delegate,No load
10848,0.0423849710000467,4,delegate,No load
10849,0.0437671619999946,4,delegate,No load
10850,0.0463430830000106,4,delegate,No load
10851,0.042609486999936,4,delegate,No load
10852,0.0422980449998249,4,delegate,No load
10853,0.0428352260000792,4,delegate,No load
10854,0.0425177649999568,4,delegate,No load
10855,0.0425172469999779,4,delegate,No load
10856,0.042325842000082,4,delegate,No load
10857,0.0430835560000559,4,delegate,No load
10858,0.0431753329999082,4,delegate,No load
10859,0.042894355000044,4,delegate,No load
10860,0.0426488389998667,4,delegate,No load
10861,0.0424280249999355,4,delegate,No load
10862,0.0424530259999755,4,delegate,No load
10863,0.0425856720000865,4,delegate,No load
10864,0.0430180390001169,4,delegate,No load
10865,0.0427538559999902,4,delegate,No load
10866,0.0427123560000382,4,delegate,No load
10867,0.0454590169999846,4,delegate,No load
10868,0.0458168459999797,4,delegate,No load
10869,0.0444351740000001,4,delegate,No load
10870,0.042878040000005,4,delegate,No load
10871,0.0422707119998904,4,delegate,No load
10872,0.0426445239997974,4,delegate,No load
10873,0.0424926170001072,4,delegate,No load
10874,0.0425519129998974,4,delegate,No load
10875,0.0426997089998621,4,delegate,No load
10876,0.0424992279999969,4,delegate,No load
10877,0.0420467890000963,4,delegate,No load
10878,0.0423879889999625,4,delegate,No load
10879,0.0426822649999394,4,delegate,No load
10880,0.0424828589998469,4,delegate,No load
10881,0.0428285039999991,4,delegate,No load
10882,0.042507635999982,4,delegate,No load
10883,0.0454506840001158,4,delegate,No load
10884,0.0481120120000468,4,delegate,No load
10885,0.0435249790000398,4,delegate,No load
10886,0.0437225140001373,4,delegate,No load
10887,0.0468547079999552,4,delegate,No load
10888,0.0439176600000337,4,delegate,No load
10889,0.0430566130000897,4,delegate,No load
10890,0.0427613929998642,4,delegate,No load
10891,0.0423753970001143,4,delegate,No load
10892,0.0423902299999099,4,delegate,No load
10893,0.0460469370000282,4,delegate,No load
10894,0.0422447860000829,4,delegate,No load
10895,0.042640689999871,4,delegate,No load
10896,0.043665959000009,4,delegate,No load
10897,0.0438433090000671,4,delegate,No load
10898,0.0424674880000566,4,delegate,No load
10899,0.04203217700001,4,delegate,No load
10900,0.04244608099998,4,delegate,No load
10901,0.0437829019999753,4,delegate,No load
10902,0.0425891539998701,4,delegate,No load
10903,0.0425169140000889,4,delegate,No load
10904,0.0425548949999665,4,delegate,No load
10905,0.0421976019999874,4,delegate,No load
10906,0.0443916189999527,4,delegate,No load
10907,0.0425685059999523,4,delegate,No load
10908,0.0441179370000099,4,delegate,No load
10909,0.0424759889999677,4,delegate,No load
10910,0.0422965640000256,4,delegate,No load
10911,0.0432145190000028,4,delegate,No load
10912,0.0452718149999782,4,delegate,No load
10913,0.043567922999955,4,delegate,No load
10914,0.0427112080001279,4,delegate,No load
10915,0.0422162129998469,4,delegate,No load
10916,0.0424454520000381,4,delegate,No load
10917,0.0420179920001828,4,delegate,No load
10918,0.0434638870001435,4,delegate,No load
10919,0.0427761889998237,4,delegate,No load
10920,0.0425356729999748,4,delegate,No load
10921,0.0422689350000382,4,delegate,No load
10922,0.042843687999948,4,delegate,No load
10923,0.0421515279999766,4,delegate,No load
10924,0.0438735860000178,4,delegate,No load
10925,0.0426397280000401,4,delegate,No load
10926,0.0429372619998957,4,delegate,No load
10927,0.042237046000082,4,delegate,No load
10928,0.0424055070000122,4,delegate,No load
10929,0.0421009180001874,4,delegate,No load
10930,0.0455272389999663,4,delegate,No load
10931,0.0512106690000564,4,delegate,No load
10932,0.0423083050000059,4,delegate,No load
10933,0.0430286499999965,4,delegate,No load
10934,0.042622098000038,4,delegate,No load
10935,0.0442941759999939,4,delegate,No load
10936,0.0429087059999346,4,delegate,No load
10937,0.0425039880001349,4,delegate,No load
10938,0.0426115420000314,4,delegate,No load
10939,0.0429814100000385,4,delegate,No load
10940,0.0424728220000361,4,delegate,No load
10941,0.0430387060000612,4,delegate,No load
10942,0.0424642660000245,4,delegate,No load
10943,0.0491668540000773,4,delegate,No load
10944,0.0529826719998709,4,delegate,No load
10945,0.0431551860001491,4,delegate,No load
10946,0.0426132469999629,4,delegate,No load
10947,0.0424365809999471,4,delegate,No load
10948,0.0425829319999593,4,delegate,No load
10949,0.0424946739999541,4,delegate,No load
10950,0.0433540919998449,4,delegate,No load
10951,0.042324360000066,4,delegate,No load
10952,0.0436123679999127,4,delegate,No load
10953,0.0423227310000129,4,delegate,No load
10954,0.042524061999984,4,delegate,No load
10955,0.0424641550000615,4,delegate,No load
10956,0.0427562270001544,4,delegate,No load
10957,0.0423533420000694,4,delegate,No load
10958,0.0426427469999453,4,delegate,No load
10959,0.0424499880000439,4,delegate,No load
10960,0.0425025440001718,4,delegate,No load
10961,0.0444306560000313,4,delegate,No load
10962,0.0433600920000571,4,delegate,No load
10963,0.0494313890001194,4,delegate,No load
10964,0.0423664520001239,4,delegate,No load
10965,0.0420705849999194,4,delegate,No load
10966,0.0505273979999856,4,delegate,No load
10967,0.0428320410001106,4,delegate,No load
10968,0.0421894539999812,4,delegate,No load
10969,0.0429622619999463,4,delegate,No load
10970,0.0469979480001256,4,delegate,No load
10971,0.0429054109999924,4,delegate,No load
10972,0.0482213999998748,4,delegate,No load
10973,0.0426157659999262,4,delegate,No load
10974,0.0425576919999457,4,delegate,No load
10975,0.0517732569999225,4,delegate,No load
10976,0.0442184169999109,4,delegate,No load
10977,0.0424614700000347,4,delegate,No load
10978,0.042306341999847,4,delegate,No load
10979,0.0425977649999822,4,delegate,No load
10980,0.0428841699999793,4,delegate,No load
10981,0.0424230999999508,4,delegate,No load
10982,0.0424648029998024,4,delegate,No load
10983,0.0431114650000381,4,delegate,No load
10984,0.0426723390000916,4,delegate,No load
10985,0.0422936200000094,4,delegate,No load
10986,0.0426911720001044,4,delegate,No load
10987,0.0426408950002041,4,delegate,No load
10988,0.042941576999965,4,delegate,No load
10989,0.0424933960000544,4,delegate,No load
10990,0.0428695030000199,4,delegate,No load
10991,0.0423964709998472,4,delegate,No load
10992,0.0425198770001316,4,delegate,No load
10993,0.0419602340000437,4,delegate,No load
10994,0.0425050630001351,4,delegate,No load
10995,0.0426259319999644,4,delegate,No load
10996,0.0428729479999674,4,delegate,No load
10997,0.0421869910001078,4,delegate,No load
10998,0.0434333499999866,4,delegate,No load
10999,0.0436589600001298,4,delegate,No load
11000,0.1591505060000031,1,delegate,No load
11001,0.06506523500002,1,delegate,No load
11002,0.0652264569999943,1,delegate,No load
11003,0.0659406190000027,1,delegate,No load
11004,0.0652999380000096,1,delegate,No load
11005,0.0651548080000452,1,delegate,No load
11006,0.0647951619999958,1,delegate,No load
11007,0.0656243990000007,1,delegate,No load
11008,0.0655949910000117,1,delegate,No load
11009,0.0655914170000073,1,delegate,No load
11010,0.0658533039999724,1,delegate,No load
11011,0.0660420990000147,1,delegate,No load
11012,0.0656615649999707,1,delegate,No load
11013,0.0656932310000115,1,delegate,No load
11014,0.0657341009999754,1,delegate,No load
11015,0.0658131380000099,1,delegate,No load
11016,0.0658976740000412,1,delegate,No load
11017,0.0658026749999862,1,delegate,No load
11018,0.065737619999993,1,delegate,No load
11019,0.0656417129999908,1,delegate,No load
11020,0.065665545999991,1,delegate,No load
11021,0.0658717300000262,1,delegate,No load
11022,0.0660067480000066,1,delegate,No load
11023,0.0656311579999737,1,delegate,No load
11024,0.0658944900000051,1,delegate,No load
11025,0.0657723049999958,1,delegate,No load
11026,0.0660204330000056,1,delegate,No load
11027,0.0658733969999616,1,delegate,No load
11028,0.0659602110000037,1,delegate,No load
11029,0.0658539519999976,1,delegate,No load
11030,0.0659076199999617,1,delegate,No load
11031,0.065993026000001,1,delegate,No load
11032,0.0658852679999881,1,delegate,No load
11033,0.0660359519999929,1,delegate,No load
11034,0.0658010820000072,1,delegate,No load
11035,0.0661485250000168,1,delegate,No load
11036,0.0658239339999795,1,delegate,No load
11037,0.0658088790000306,1,delegate,No load
11038,0.0659029720000035,1,delegate,No load
11039,0.0658762120000346,1,delegate,No load
11040,0.0661125810000271,1,delegate,No load
11041,0.0659503790000144,1,delegate,No load
11042,0.065970118999985,1,delegate,No load
11043,0.0663547280000216,1,delegate,No load
11044,0.0657339350000256,1,delegate,No load
11045,0.0659837300000276,1,delegate,No load
11046,0.065894433999972,1,delegate,No load
11047,0.0655063810000342,1,delegate,No load
11048,0.0657647859999883,1,delegate,No load
11049,0.0657024909999677,1,delegate,No load
11050,0.0658499900000038,1,delegate,No load
11051,0.0658603229999812,1,delegate,No load
11052,0.0670805009999639,1,delegate,No load
11053,0.0656851020000317,1,delegate,No load
11054,0.0657130650000112,1,delegate,No load
11055,0.0657325459999924,1,delegate,No load
11056,0.0659560629999873,1,delegate,No load
11057,0.0658432120000043,1,delegate,No load
11058,0.0659716000000116,1,delegate,No load
11059,0.0657918979999863,1,delegate,No load
11060,0.0658727119999866,1,delegate,No load
11061,0.0659619150000025,1,delegate,No load
11062,0.0657407859999921,1,delegate,No load
11063,0.0656318619999751,1,delegate,No load
11064,0.0658185639999828,1,delegate,No load
11065,0.0661081920000015,1,delegate,No load
11066,0.0660252110000101,1,delegate,No load
11067,0.0658614160000183,1,delegate,No load
11068,0.0660730820000026,1,delegate,No load
11069,0.0657978790000015,1,delegate,No load
11070,0.0657757129999936,1,delegate,No load
11071,0.0657743239999604,1,delegate,No load
11072,0.0660457299999848,1,delegate,No load
11073,0.0659740819999683,1,delegate,No load
11074,0.065842841999995,1,delegate,No load
11075,0.0660589519999916,1,delegate,No load
11076,0.0658888230000229,1,delegate,No load
11077,0.0655232139999952,1,delegate,No load
11078,0.0659685080000258,1,delegate,No load
11079,0.0660486560000208,1,delegate,No load
11080,0.0660269890000222,1,delegate,No load
11081,0.0659276369999588,1,delegate,No load
11082,0.0659569150000152,1,delegate,No load
11083,0.0656708060000141,1,delegate,No load
11084,0.0658531189999962,1,delegate,No load
11085,0.0659685629999558,1,delegate,No load
11086,0.0660167300000011,1,delegate,No load
11087,0.0660724519999576,1,delegate,No load
11088,0.0659431739999831,1,delegate,No load
11089,0.0660397299999999,1,delegate,No load
11090,0.0658008240000072,1,delegate,No load
11091,0.0656741020000026,1,delegate,No load
11092,0.0657704529999705,1,delegate,No load
11093,0.0660954890000198,1,delegate,No load
11094,0.0664418569999725,1,delegate,No load
11095,0.0660628220000489,1,delegate,No load
11096,0.0659060269999827,1,delegate,No load
11097,0.0660307489999922,1,delegate,No load
11098,0.0657119720000309,1,delegate,No load
11099,0.0657376020000128,1,delegate,No load
11100,0.0659631190000027,1,delegate,No load
11101,0.0657903240000337,1,delegate,No load
11102,0.0660866919999989,1,delegate,No load
11103,0.0661153590000367,1,delegate,No load
11104,0.0658506569999985,1,delegate,No load
11105,0.0659259710000128,1,delegate,No load
11106,0.0660836549999999,1,delegate,No load
11107,0.0658263980000128,1,delegate,No load
11108,0.0658930089999785,1,delegate,No load
11109,0.0658273789999839,1,delegate,No load
11110,0.0660043789999917,1,delegate,No load
11111,0.065972137000017,1,delegate,No load
11112,0.0660406740000212,1,delegate,No load
11113,0.0660158959999535,1,delegate,No load
11114,0.0659336010000402,1,delegate,No load
11115,0.0657547309999699,1,delegate,No load
11116,0.065911600999982,1,delegate,No load
11117,0.0657814529999996,1,delegate,No load
11118,0.0660323600000083,1,delegate,No load
11119,0.0661733950000211,1,delegate,No load
11120,0.0659862299999645,1,delegate,No load
11121,0.06589504599998,1,delegate,No load
11122,0.0660764140000083,1,delegate,No load
11123,0.0658076199999868,1,delegate,No load
11124,0.0660222489999569,1,delegate,No load
11125,0.0657248619999677,1,delegate,No load
11126,0.0658478790000458,1,delegate,No load
11127,0.0659467119999703,1,delegate,No load
11128,0.0659015820000377,1,delegate,No load
11129,0.0658539160000373,1,delegate,No load
11130,0.0658864709999988,1,delegate,No load
11131,0.066019692999987,1,delegate,No load
11132,0.0658171379999998,1,delegate,No load
11133,0.0654643450000094,1,delegate,No load
11134,0.065849471999968,1,delegate,No load
11135,0.0658894899999609,1,delegate,No load
11136,0.0659189529999935,1,delegate,No load
11137,0.065949211999964,1,delegate,No load
11138,0.0658022860000073,1,delegate,No load
11139,0.0659292489999643,1,delegate,No load
11140,0.0657832500000381,1,delegate,No load
11141,0.0656415650000212,1,delegate,No load
11142,0.0656256760000246,1,delegate,No load
11143,0.0658836570000289,1,delegate,No load
11144,0.0659687680000047,1,delegate,No load
11145,0.0658137320000378,1,delegate,No load
11146,0.0660555630000203,1,delegate,No load
11147,0.0658016379999821,1,delegate,No load
11148,0.0660107310000057,1,delegate,No load
11149,0.0656849730000317,1,delegate,No load
11150,0.0658496940000077,1,delegate,No load
11151,0.0658953980000092,1,delegate,No load
11152,0.0658354720000033,1,delegate,No load
11153,0.0657148610000035,1,delegate,No load
11154,0.0661351190000232,1,delegate,No load
11155,0.0660324709999713,1,delegate,No load
11156,0.0660631929999908,1,delegate,No load
11157,0.0657792129999847,1,delegate,No load
11158,0.0659884899999951,1,delegate,No load
11159,0.0660302860000001,1,delegate,No load
11160,0.0660562850000019,1,delegate,No load
11161,0.0656501950000461,1,delegate,No load
11162,0.0659429340000201,1,delegate,No load
11163,0.0657719909999627,1,delegate,No load
11164,0.0658792500000231,1,delegate,No load
11165,0.0659265090000076,1,delegate,No load
11166,0.0661250809999955,1,delegate,No load
11167,0.0659943969999972,1,delegate,No load
11168,0.0661183409999921,1,delegate,No load
11169,0.0659763050000492,1,delegate,No load
11170,0.0661587110000141,1,delegate,No load
11171,0.066042192999987,1,delegate,No load
11172,0.0658156940000367,1,delegate,No load
11173,0.0661120249999953,1,delegate,No load
11174,0.0660795260000099,1,delegate,No load
11175,0.0660826740000288,1,delegate,No load
11176,0.0658965640000133,1,delegate,No load
11177,0.065675251000016,1,delegate,No load
11178,0.0659031010000035,1,delegate,No load
11179,0.0658108979999951,1,delegate,No load
11180,0.0658938600000169,1,delegate,No load
11181,0.0658003059999714,1,delegate,No load
11182,0.0659839350000197,1,delegate,No load
11183,0.065863859999979,1,delegate,No load
11184,0.0660720079999919,1,delegate,No load
11185,0.0659146200000009,1,delegate,No load
11186,0.066096248000008,1,delegate,No load
11187,0.0659224710000216,1,delegate,No load
11188,0.0660125079999716,1,delegate,No load
11189,0.0659665269999436,1,delegate,No load
11190,0.0659882489999859,1,delegate,No load
11191,0.0659495269999865,1,delegate,No load
11192,0.0658723049999707,1,delegate,No load
11193,0.0658816939999837,1,delegate,No load
11194,0.065866045000007,1,delegate,No load
11195,0.065571918000046,1,delegate,No load
11196,0.0658348239999782,1,delegate,No load
11197,0.0660365079999678,1,delegate,No load
11198,0.0659121200000072,1,delegate,No load
11199,0.0662137109999889,1,delegate,No load
11200,0.0661429519999501,1,delegate,No load
11201,0.0660014339999861,1,delegate,No load
11202,0.0659289900000317,1,delegate,No load
11203,0.0659788609999623,1,delegate,No load
11204,0.0659851560000106,1,delegate,No load
11205,0.0658969899999988,1,delegate,No load
11206,0.0661691000000246,1,delegate,No load
