,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
433,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:390(_getdecoder)
434,      124,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:149(cast_scalar_indexer)
435,      324,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_np_dtype}
436,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:593(check_parent_directory)
437,      302,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_scalar}
438,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:106(_get_distinct_objs)
439,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:67(_insert_dot_separators)
440,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1144(<genexpr>)
441,      5/1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:87(_compile)
442,       65,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:71(<genexpr>)
443,       10,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_1d_int64_int64}
444,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5391(_getitem_slice)
445,      726,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/typing.py:1737(cast)
446,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5518(equals)
447,  172/120,   0.000,   0.000,   0.000,   0.000,{method 'join' of 'str' objects}
448,      161,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.missing.checknull}
449,       19,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1356(_path_importer_cache)
450,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1531(_get_spec)
451,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3417(_wrap_setop_result)
452,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.writers.write_csv_rows}
453,      170,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1255(is_1d_only_ea_dtype)
454,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1758(concat_horizontal)
455,       84,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1581(<genexpr>)
456,       79,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:131(<lambda>)
457,       35,   0.000,   0.000,   0.000,   0.000,{method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
458,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:6189(__getattr__)
459,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1089(path_stats)
460,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:89(__setitem__)
461,      240,   0.000,   0.000,   0.000,   0.000,{built-in method _struct.unpack_from}
462,       32,   0.000,   0.000,   0.000,   0.000,{method 'remove' of 'list' objects}
463,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1949(dtype)
464,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:179(_get_module_lock)
465,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:317(<listcomp>)
466,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1587(_fill_cache)
467,       56,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/flags.py:89(allows_duplicate_labels)
468,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/abc.py:105(__new__)
469,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3660(_wrap_difference_result)
470,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:492(_clean_keys_and_objs)
471,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:499(__init__)
472,       42,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1322(is_ea_or_datetimelike_dtype)
473,      322,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:1071(copyto)
474,      197,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/_dtype.py:24(_kind_name)
475,      133,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:548(_get_axis_number)
476,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:1(<module>)
477,      483,   0.000,   0.000,   0.000,   0.000,{method 'rjust' of 'str' objects}
478,       90,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/__init__.py:43(using_pyarrow_string_dtype)
479,       10,   0.000,   0.000,   0.000,   0.000,<__array_function__ internals>:177(shape)
480,       60,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/__init__.py:33(using_copy_on_write)
481,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/shutil.py:1385(get_terminal_size)
482,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3427(intersection)
483,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:278(get_dtypes)
484,       17,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1005(iget_values)
485,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2467(extend_blocks)
486,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:273(_save_header)
487,       44,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:169(blknos)
488,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:303(OpResolverType)
489,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1333(is_complex_dtype)
490,        1,   0.000,   0.000,   0.000,   0.000,{built-in method posix.listdir}
491,       74,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:830(_reset_identity)
492,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1343(_path_hooks)
493,       12,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:132(_path_split)
494,       32,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/warnings.py:437(__init__)
495,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:468(_shallow_copy)
496,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:721(spec_from_file_location)
497,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2723(inferred_type)
498,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1007(iget)
499,      271,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_integer}
500,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_interface.py:1(<module>)
501,       74,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1799(__init__)
502,       16,   0.000,   0.000,   0.000,   0.000,{method 'reshape' of 'numpy.ndarray' objects}
503,       13,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:226(fill_value)
504,       23,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1300(__init__)
505,      126,   0.000,   0.000,   0.000,   0.000,{method 'startswith' of 'str' objects}
506,       20,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:60(isabs)
507,        6,   0.000,   0.000,   0.000,   0.000,{method '__exit__' of '_io._IOBase' objects}
508,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:489(copy)
509,       25,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:909(_expand_ellipsis)
510,      210,   0.000,   0.000,   0.000,   0.000,{method 'upper' of 'str' objects}
511,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:514(is_string_or_object_np_dtype)
512,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3989(_check_indexing_method)
513,       15,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:265(make_block_same_class)
514,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:9(get_console_size)
515,       32,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/warnings.py:477(__exit__)
516,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:545(_ensure_safe)
517,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:673(get_input_details)
518,        1,   0.000,   0.000,   0.000,   0.000,<__array_function__ internals>:177(setdiff1d)
519,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:145(is_url)
520,       47,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:70(<dictcomp>)
521,       30,   0.000,   0.000,   0.000,   0.000,{method 'seek' of '_io.BufferedReader' objects}
522,      346,   0.000,   0.000,   0.000,   0.000,{method 'ljust' of 'str' objects}
523,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:497(_getmp)
524,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:251(<listcomp>)
525,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:55(_dib_accept)
526,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/ops/common.py:81(get_op_result_name)
527,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:1(<module>)
528,      153,   0.000,   0.000,   0.000,   0.000,{method 'get' of 'dict' objects}
529,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/compat/numpy/function.py:411(validate_func)
530,       61,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:367(apply_if_callable)
531,      149,   0.000,   0.000,   0.000,   0.000,{method 'endswith' of 'str' objects}
532,        1,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.algos.unique_deltas}
533,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:641(_constructor_from_mgr)
534,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:379(urlparse)
535,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:721(_calc_max_cols_fitted)
536,      207,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:583(dtype)
537,       40,   0.000,   0.000,   0.000,   0.000,{method 'pixel_access' of 'ImagingCore' objects}
538,      157,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.hash}
539,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:503(get_compression_method)
540,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:269(_format_with_header)
541,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:229(encoded_labels)
542,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:100(acquire)
543,       23,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:7642(_unpack_nested_dtype)
544,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:957(__new__)
545,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:955(<genexpr>)
546,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:1300(is_dir)
547,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:788(setdiff1d)
548,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:821(__len__)
549,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:218(_vhstack_dispatcher)
550,       10,   0.000,   0.000,   0.000,   0.000,{built-in method PIL._imaging.jpeg_decoder}
551,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:1407(__init__)
552,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:173(__exit__)
553,       29,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/util/_validators.py:226(validate_bool_kwarg)
554,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1412(__init__)
555,       83,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:41(_get_sep)
556,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1143(<genexpr>)
557,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2685(<genexpr>)
558,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2755(_is_multi)
559,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:589(_from_parts)
560,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:522(_getmp)
561,      345,   0.000,   0.000,   0.000,   0.000,{method 'replace' of 'str' objects}
562,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:560(_compile_info)
563,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:585(_classify_pyc)
564,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:247(make_block)
565,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:836(__iter__)
566,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
567,       94,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:244(_verbose_message)
568,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:573(_ensure_array)
569,       60,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:300(<genexpr>)
570,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/nanops.py:253(_get_values)
571,       20,   0.000,   0.000,   0.000,   0.000,{built-in method PIL._imaging.raw_encoder}
572,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:1092(stat)
573,       20,   0.000,   0.000,   0.000,   0.000,{method 'setimage' of 'ImagingEncoder' objects}
574,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:165(__prepare__)
575,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:569(<listcomp>)
576,        1,   0.000,   0.000,   0.000,   0.000,<__array_function__ internals>:177(in1d)
577,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:3204(_decompression_bomb_check)
578,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:639(copy)
579,       27,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:306(is_null_slice)
580,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numeric.py:1397(<listcomp>)
581,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:566(copy_func)
582,      125,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.iter}
583,      160,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:523(mode)
584,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2268(_preprocess_slice_or_indexer)
585,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:569(_parse_args)
586,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:533(_safe_to_run)
587,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:1117(_info_repr)
588,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:699(<listcomp>)
589,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:914(__array__)
590,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:57(<genexpr>)
591,       73,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1902(_block)
592,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:653(show_row_idx_names)
593,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:523(in1d)
594,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1812(from_blocks)
595,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1682(_validate_names)
596,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:125(release)
597,       17,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:896(__init__)
598,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:966(_validate_key_length)
599,       79,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:126(_classes_and_not_datetimelike)
600,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:973(__getitem__)
601,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:297(slice_block_columns)
602,       66,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1586(<genexpr>)
603,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:996(_getitem_slice)
604,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:54(in_interactive_session)
605,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3751(_convert_can_do_setop)
606,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1009(view)
607,       35,   0.000,   0.000,   0.000,   0.000,{method 'insert' of 'list' objects}
608,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/_binary.py:60(i32le)
609,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1148(is_float_dtype)
610,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:153(_set_option)
611,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:292(_optimize_charset)
612,       46,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:877(<genexpr>)
613,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:56(parse_parts)
614,      113,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:393(flags)
615,       52,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:123(<lambda>)
616,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:444(urlsplit)
617,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:511(width)
618,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:586(_get_tensor_details)
619,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:61(__len__)
620,      170,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:519(size)
621,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/shape_base.py:600(<listcomp>)
622,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:477(__enter__)
623,       14,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:639(na_value_for_dtype)
624,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1163(save_to_buffer)
625,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:600(_intersection)
626,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1366(_is_dtype)
627,      5/1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:175(getwidth)
628,      175,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:239(mgr_locs)
629,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:234(_data)
630,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2694(<genexpr>)
631,       29,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:952(axes)
632,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:277(<listcomp>)
633,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/_distutils_hack/__init__.py:89(find_spec)
634,      116,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5126(_values)
635,       18,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:84(_unpack_uint32)
636,        6,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:675(__getitem__)
637,       60,   0.000,   0.000,   0.000,   0.000,{method 'partition' of 'str' objects}
638,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2242(<listcomp>)
639,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:233(stringify_path)
640,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/arrays/numpy_.py:156(__array__)
641,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
642,       19,   0.000,   0.000,   0.000,   0.000,{method 'view' of 'numpy.ndarray' objects}
643,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/concat.py:52(concat_compat)
644,       69,   0.000,   0.000,   0.000,   0.000,{method 'items' of 'dict' objects}
645,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:732(_calc_max_rows_fitted)
646,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:458(_engine_type)
647,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:918(_verify_integrity)
648,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:605(_maybe_promote_cached)
649,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.missing.is_float_nan}
650,       93,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_iterator}
651,       28,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:150(iloc)
652,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1627(<genexpr>)
653,      180,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.asanyarray}
