,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
433,       84,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1581(<genexpr>)
434,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:1(<module>)
435,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/_util.py:9(is_path)
436,       65,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:71(<genexpr>)
437,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2233(<listcomp>)
438,       90,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:572(_safe_read)
439,       60,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/__init__.py:33(using_copy_on_write)
440,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:390(_getdecoder)
441,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:593(check_parent_directory)
442,  172/120,   0.000,   0.000,   0.000,   0.000,{method 'join' of 'str' objects}
443,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1144(<genexpr>)
444,      726,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/typing.py:1737(cast)
445,      302,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_scalar}
446,       35,   0.000,   0.000,   0.000,   0.000,{method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
447,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5391(_getitem_slice)
448,       32,   0.000,   0.000,   0.000,   0.000,{method 'remove' of 'list' objects}
449,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5518(equals)
450,      161,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.missing.checknull}
451,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1089(path_stats)
452,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.writers.write_csv_rows}
453,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1531(_get_spec)
454,       10,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_1d_int64_int64}
455,      170,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1255(is_1d_only_ea_dtype)
456,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2467(extend_blocks)
457,      483,   0.000,   0.000,   0.000,   0.000,{method 'rjust' of 'str' objects}
458,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:492(_clean_keys_and_objs)
459,       79,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:131(<lambda>)
460,       23,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1300(__init__)
461,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:179(_get_module_lock)
462,      133,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:548(_get_axis_number)
463,       10,   0.000,   0.000,   0.000,   0.000,<__array_function__ internals>:177(shape)
464,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:499(__init__)
465,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/abc.py:105(__new__)
466,       90,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/__init__.py:43(using_pyarrow_string_dtype)
467,       42,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1322(is_ea_or_datetimelike_dtype)
468,       56,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/flags.py:89(allows_duplicate_labels)
469,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1949(dtype)
470,      322,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:1071(copyto)
471,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:317(<listcomp>)
472,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1758(concat_horizontal)
473,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1587(_fill_cache)
474,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3417(_wrap_setop_result)
475,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:141(__exit__)
476,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:6189(__getattr__)
477,      197,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/_dtype.py:24(_kind_name)
478,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:121(close)
479,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/shutil.py:1385(get_terminal_size)
480,       17,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1005(iget_values)
481,        1,   0.000,   0.000,   0.000,   0.000,{method 'close' of '_io.TextIOWrapper' objects}
482,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:821(__len__)
483,       19,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1356(_path_importer_cache)
484,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3660(_wrap_difference_result)
485,       74,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1799(__init__)
486,        1,   0.000,   0.000,   0.000,   0.000,{built-in method posix.listdir}
487,       13,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:226(fill_value)
488,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1333(is_complex_dtype)
489,        6,   0.000,   0.000,   0.000,   0.000,{method '__exit__' of '_io._IOBase' objects}
490,       44,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:169(blknos)
491,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1007(iget)
492,      271,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_integer}
493,      240,   0.000,   0.000,   0.000,   0.000,{built-in method _struct.unpack_from}
494,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3427(intersection)
495,      157,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.hash}
496,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:721(spec_from_file_location)
497,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_interface.py:1(<module>)
498,      126,   0.000,   0.000,   0.000,   0.000,{method 'startswith' of 'str' objects}
499,       12,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:132(_path_split)
500,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2723(inferred_type)
501,       32,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/warnings.py:437(__init__)
502,       20,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:60(isabs)
503,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:673(get_input_details)
504,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:89(__setitem__)
505,       25,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:909(_expand_ellipsis)
506,       47,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:70(<dictcomp>)
507,       16,   0.000,   0.000,   0.000,   0.000,{method 'reshape' of 'numpy.ndarray' objects}
508,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:468(_shallow_copy)
509,       15,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:265(make_block_same_class)
510,      210,   0.000,   0.000,   0.000,   0.000,{method 'upper' of 'str' objects}
511,        4,   0.000,   0.000,   0.000,   0.000,{method 'take' of 'numpy.ndarray' objects}
512,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:273(_save_header)
513,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/base.py:61(__len__)
514,       38,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:514(is_string_or_object_np_dtype)
515,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:503(get_compression_method)
516,       74,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:830(_reset_identity)
517,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:1(<module>)
518,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:303(OpResolverType)
519,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:641(_constructor_from_mgr)
520,      346,   0.000,   0.000,   0.000,   0.000,{method 'ljust' of 'str' objects}
521,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:9(get_console_size)
522,       32,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/warnings.py:477(__exit__)
523,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:489(copy)
524,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3989(_check_indexing_method)
525,      153,   0.000,   0.000,   0.000,   0.000,{method 'get' of 'dict' objects}
526,        1,   0.000,   0.000,   0.000,   0.000,<__array_function__ internals>:177(setdiff1d)
527,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:269(_format_with_header)
528,      207,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:583(dtype)
529,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:560(_compile_info)
530,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1343(_path_hooks)
531,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:145(is_url)
532,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:585(_classify_pyc)
533,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:173(__exit__)
534,      150,   0.000,   0.000,   0.000,   0.000,{method 'endswith' of 'str' objects}
535,       23,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:7642(_unpack_nested_dtype)
536,       61,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:367(apply_if_callable)
537,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:1407(__init__)
538,       40,   0.000,   0.000,   0.000,   0.000,{method 'pixel_access' of 'ImagingCore' objects}
539,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:955(<genexpr>)
540,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2685(<genexpr>)
541,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:379(urlparse)
542,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:721(_calc_max_cols_fitted)
543,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:55(_dib_accept)
544,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:251(<listcomp>)
545,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:1300(is_dir)
546,       83,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:41(_get_sep)
547,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:218(_vhstack_dispatcher)
548,       30,   0.000,   0.000,   0.000,   0.000,{method 'seek' of '_io.BufferedReader' objects}
549,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1143(<genexpr>)
550,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:788(setdiff1d)
551,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/compat/numpy/function.py:411(validate_func)
552,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:545(_ensure_safe)
553,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1412(__init__)
554,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/nanops.py:253(_get_values)
555,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/ops/common.py:81(get_op_result_name)
556,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:573(_ensure_array)
557,       20,   0.000,   0.000,   0.000,   0.000,{method 'setimage' of 'ImagingEncoder' objects}
558,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:497(_getmp)
559,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:836(__iter__)
560,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/printing.py:57(<genexpr>)
561,       94,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:244(_verbose_message)
562,       10,   0.000,   0.000,   0.000,   0.000,{built-in method PIL._imaging.jpeg_decoder}
563,       60,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:300(<genexpr>)
564,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/arrays/numpy_.py:156(__array__)
565,       20,   0.000,   0.000,   0.000,   0.000,{built-in method PIL._imaging.raw_encoder}
566,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:1092(stat)
567,       29,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/util/_validators.py:226(validate_bool_kwarg)
568,      345,   0.000,   0.000,   0.000,   0.000,{method 'replace' of 'str' objects}
569,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2755(_is_multi)
570,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:957(__new__)
571,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:125(release)
572,        1,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.algos.unique_deltas}
573,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:229(encoded_labels)
574,        1,   0.000,   0.000,   0.000,   0.000,<__array_function__ internals>:177(in1d)
575,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:699(<listcomp>)
576,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numeric.py:1397(<listcomp>)
577,       73,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1902(_block)
578,      160,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:523(mode)
579,       27,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:306(is_null_slice)
580,      5/1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:175(getwidth)
581,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.missing.is_float_nan}
582,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:100(acquire)
583,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1812(from_blocks)
584,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2268(_preprocess_slice_or_indexer)
585,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:3204(_decompression_bomb_check)
586,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:153(_set_option)
587,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1163(save_to_buffer)
588,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:247(make_block)
589,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:569(<listcomp>)
590,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:586(_get_tensor_details)
591,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:589(_from_parts)
592,      125,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.iter}
593,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:523(in1d)
594,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:165(__prepare__)
595,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:639(copy)
596,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:966(_validate_key_length)
597,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:522(_getmp)
598,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:566(copy_func)
599,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:1117(_info_repr)
600,        9,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:470(__setattr__)
601,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1148(is_float_dtype)
602,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:653(show_row_idx_names)
603,       17,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:896(__init__)
604,       14,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:639(na_value_for_dtype)
605,       66,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1586(<genexpr>)
606,       79,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:126(_classes_and_not_datetimelike)
607,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:569(_parse_args)
608,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:458(_engine_type)
609,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:292(_optimize_charset)
610,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:533(_safe_to_run)
611,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1366(_is_dtype)
612,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:511(width)
613,       52,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:123(<lambda>)
614,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:914(__array__)
615,      170,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:519(size)
616,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:54(in_interactive_session)
617,      175,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:239(mgr_locs)
618,       46,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:877(<genexpr>)
619,       29,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:952(axes)
620,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1009(view)
621,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageMode.py:42(getmode)
622,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2694(<genexpr>)
623,       18,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:84(_unpack_uint32)
624,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3751(_convert_can_do_setop)
625,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/_binary.py:60(i32le)
626,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:444(urlsplit)
627,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:277(<listcomp>)
628,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/shape_base.py:600(<listcomp>)
629,       19,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:255(get)
630,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:297(slice_block_columns)
631,       28,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:150(iloc)
632,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:973(__getitem__)
633,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:233(stringify_path)
634,      113,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:393(flags)
635,       35,   0.000,   0.000,   0.000,   0.000,{method 'insert' of 'list' objects}
636,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/_distutils_hack/__init__.py:89(find_spec)
637,      124,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_float}
638,      116,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5126(_values)
639,       60,   0.000,   0.000,   0.000,   0.000,{method 'partition' of 'str' objects}
640,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1682(_validate_names)
641,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
642,       69,   0.000,   0.000,   0.000,   0.000,{method 'items' of 'dict' objects}
643,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/concat.py:52(concat_compat)
644,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:683(_initialize_justify)
645,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:420(__init__)
646,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:2015(empty)
647,       19,   0.000,   0.000,   0.000,   0.000,{method 'view' of 'numpy.ndarray' objects}
648,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:477(__enter__)
649,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
650,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:56(parse_parts)
651,      192,   0.000,   0.000,   0.000,   0.000,{method 'rstrip' of 'str' objects}
652,       35,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:165(__getitem__)
653,        6,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:675(__getitem__)
654,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:600(_intersection)
655,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:996(_getitem_slice)
