,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
652,       19,   0.000,   0.000,   0.000,   0.000,{method 'view' of 'numpy.ndarray' objects}
653,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.missing.is_float_nan}
654,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:444(urlsplit)
655,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1627(<genexpr>)
656,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:543(_get_sample_object)
657,      124,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_float}
658,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1025(needs_i8_conversion)
659,       93,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_iterator}
660,       35,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:165(__getitem__)
661,       69,   0.000,   0.000,   0.000,   0.000,{method 'items' of 'dict' objects}
662,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:790(is_)
663,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:515(height)
664,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:420(__init__)
665,       46,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.ensure_platform_int}
666,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:645(has_index_names)
667,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/flags.py:57(allows_duplicate_labels)
668,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:554(equals)
669,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:71(__init__)
670,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _csv.writer}
671,       19,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:255(get)
672,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
673,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:222(<setcomp>)
674,       52,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:121(classes)
675,        9,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:470(__setattr__)
676,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:538(infer_compression)
677,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:117(splitext)
678,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:565(<listcomp>)
679,      5/1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:175(getwidth)
680,       96,   0.000,   0.000,   0.000,   0.000,{built-in method _warnings._filters_mutated}
681,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:198(cb)
682,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:44(_is_private)
683,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:358(attrs)
684,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:556(_get_axis_name)
685,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1494(__init__)
686,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:2015(empty)
687,       31,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:659(ndim)
688,        4,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.arange}
689,       10,   0.000,   0.000,   0.000,   0.000,{method 'sort' of 'list' objects}
690,      148,   0.000,   0.000,   0.000,   0.000,{built-in method posix.fspath}
691,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:484(_view)
692,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2024(_has_names)
693,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/ops/common.py:103(_maybe_match_name)
694,        5,   0.000,   0.000,   0.000,   0.000,{method 'copy' of 'numpy.ndarray' objects}
695,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:4189(_validate_positional_slice)
696,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:915(<genexpr>)
697,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:637(is_truncated_vertically)
698,       33,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:897(__exit__)
699,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_int64_int64}
700,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:772(_view)
701,       16,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2011(<genexpr>)
702,       33,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:893(__enter__)
703,       24,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:134(<genexpr>)
704,       10,   0.000,   0.000,   0.000,   0.000,{method 'setimage' of 'ImagingDecoder' objects}
705,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:478(_get_ndims)
706,       23,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:234(__next)
707,       49,   0.000,   0.000,   0.000,   0.000,{method 'rpartition' of 'str' objects}
708,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:1948(__iter__)
709,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:665(_initialize_sparsify)
710,       11,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.setattr}
711,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:433(_uniq)
712,        1,   0.000,   0.000,   0.000,   0.000,<frozen zipimport>:64(__init__)
713,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:1542(__len__)
714,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:626(_find_new_)
715,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:751(get_output_details)
716,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:65(check_main)
717,       42,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:185(blklocs)
718,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:629(is_truncated)
719,        3,   0.000,   0.000,   0.000,   0.000,{built-in method posix.get_terminal_size}
720,       10,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
721,       60,   0.000,   0.000,   0.000,   0.000,{built-in method _stat.S_ISLNK}
722,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:657(show_col_idx_names)
723,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:538(<genexpr>)
724,       54,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1656(name)
725,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageMode.py:42(getmode)
726,       69,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.callable}
727,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:5(create_base_dictionary_class)
728,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:54(CSVFormatter)
729,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:192(any_not_none)
730,       61,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:148(concatenate)
731,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:348(Interpreter)
732,        4,   0.000,   0.000,   0.000,   0.000,{method 'take' of 'numpy.ndarray' objects}
733,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:279(<listcomp>)
734,       32,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.next}
735,        6,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:755(encode)
736,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:265(_compile_charset)
737,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:51(_accept)
738,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:2073(<genexpr>)
739,       49,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:363(ndim)
740,       15,   0.000,   0.000,   0.000,   0.000,{method 'ravel' of 'numpy.ndarray' objects}
741,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:196(mgr_to_mgr)
742,       32,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6238(_index_as_unique)
743,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_object_object}
744,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:986(__and__)
745,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numeric.py:149(ones)
746,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/nanops.py:209(_maybe_get_mask)
747,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:357(__init__)
748,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:826(find_spec)
749,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:579(_get_mixins_)
750,       10,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.round}
751,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:542(_check_name_wrapper)
752,       30,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_bool}
753,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:759(<listcomp>)
754,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1965(shape)
755,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:119(_initialize_index_label)
756,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2823(isna)
757,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:1011(unique)
758,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:633(is_truncated_horizontally)
759,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:147(has_mi_columns)
760,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:173(_expand_user)
761,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:347(_accept)
762,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:159(_freeze)
763,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:128(_get_index_label_from_obj)
764,       10,   0.000,   0.000,   0.000,   0.000,{method 'copy' of 'dict' objects}
765,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:207(_has_aliases)
766,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:164(_path_isdir)
767,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:175(_number_format)
768,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6624(_validate_indexer)
769,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:969(shape)
770,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3543(_wrap_intersection_result)
771,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2783(_isnan)
772,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:211(_need_to_save_header)
773,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:649(has_column_names)
774,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:334(_get_op_resolver_id)
775,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:129(create_file_name)
776,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:33(_is_sunder)
777,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:78(_check_methods)
778,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:631(__fspath__)
779,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:447(_simple)
780,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/compat/numpy/function.py:64(__call__)
781,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3745(_assert_can_do_setop)
782,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:279(helper)
783,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:180(_path_isabs)
784,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/shape_base.py:508(_expand_dims_dispatcher)
785,        1,   0.000,   0.000,   0.000,   0.000,{built-in method time.sleep}
786,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:1080(__subclasshook__)
787,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:404(parent)
788,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:569(_check_for_existing_members)
789,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:693(is_valid_na_for_dtype)
790,       28,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2401(_all_dispatcher)
791,       49,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.acquire_lock}
792,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:30(TFLiteMetrics)
793,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:781(_rename)
794,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:931(from_blocks)
795,        3,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.sum}
796,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/genericpath.py:121(_splitext)
797,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:22(_is_dunder)
798,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:568(_get_block_manager_axis)
799,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1390(_get_dtype)
800,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/GifImagePlugin.py:63(_accept)
801,       16,   0.000,   0.000,   0.000,   0.000,{method 'rfind' of 'str' objects}
802,       49,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.release_lock}
803,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/frozen.py:73(__getitem__)
804,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:426(__exit__)
805,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:4314(_set_is_copy)
806,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:478(<listcomp>)
807,       47,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:377(dtype)
808,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:1381(_clear_item_cache)
809,       24,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:973(dtype)
810,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:315(preinit)
811,       22,   0.000,   0.000,   0.000,   0.000,{method 'pop' of 'dict' objects}
812,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:186(data_index)
813,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:621(__str__)
814,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:48(_new_module)
815,       11,   0.000,   0.000,   0.000,   0.000,{built-in method sys.getrefcount}
816,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1424(_value_formatter)
817,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:296(_class_escape)
818,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:746(find_spec)
819,       10,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.divmod}
820,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:646(_min_fitting_element)
821,       30,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:409(__subclasshook__)
822,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:469(__init__)
823,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2292(is_unique)
824,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5976(_should_fallback_to_positional)
825,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:359(__call__)
826,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:102(__init__)
827,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1008(_argsort_dispatcher)
828,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:165(__init__)
829,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:60(TFLiteConverterMetrics)
830,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:590(_find_data_type)
831,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:764(get_signature_list)
832,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/missing.py:971(clean_reindex_fill_method)
833,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:638(_info_axis)
834,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:229(expanduser)
835,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:215(write_cols)
836,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:751(_adjust_max_rows)
837,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:130(__enter__)
838,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:316(step)
839,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3014(unique)
840,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_interface.py:19(TFLiteMetricsInterface)
841,       10,   0.000,   0.000,   0.000,   0.000,{method 'cleanup' of 'ImagingDecoder' objects}
842,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1182(exec_module)
843,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1016(_slice)
844,       13,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:161(__len__)
845,       18,   0.000,   0.000,   0.000,   0.000,{built-in method from_bytes}
846,       16,   0.000,   0.000,   0.000,   0.000,{built-in method _thread.allocate_lock}
847,        1,   0.000,   0.000,   0.000,   0.000,{method 'writerow' of '_csv.writer' objects}
848,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:356(_escape)
849,       15,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:235(items)
850,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:287(tell)
851,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:277(is_fsspec_url)
852,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:225(__init__)
853,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:920(<genexpr>)
854,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:12(_is_descriptor)
855,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2922(_prod_dispatcher)
856,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:409(get_loc)
857,       13,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.min}
858,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:423(__enter__)
859,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_float64_float64}
860,        8,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.is_frozen}
861,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:762(_argpartition_dispatcher)
862,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:577(_constructor)
863,       11,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:250(match)
864,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:102(<listcomp>)
865,       23,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.item_from_zerodim}
866,        9,   0.000,   0.000,   0.000,   0.000,{method 'item' of 'numpy.ndarray' objects}
867,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2194(_can_hold_na)
868,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
869,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1040(__init__)
870,       16,   0.000,   0.000,   0.000,   0.000,{method '__exit__' of '_thread.lock' objects}
871,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:689(_initialize_columns)
872,       10,   0.000,   0.000,   0.000,   0.000,{method 'keys' of 'dict' objects}
873,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:4520(_is_view)
874,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1790(ndim)
875,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:641(dimensions_info)
876,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:322(load_end)
877,        7,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:173(append)
878,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1107(<lambda>)
879,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:769(_is_screen_narrow)
880,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:524(ensure_dtype_can_hold_na)
881,       16,   0.000,   0.000,   0.000,   0.000,{built-in method _thread.get_ident}
882,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:865(parent)
883,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:122(_coerce_args)
884,        3,   0.000,   0.000,   0.000,   0.000,{method 'fileno' of '_io.TextIOWrapper' objects}
885,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1179(get_buffer)
